,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
157,982855,Reda Belahyane,Defensive Midfield,"Jun 1, 2004",19,France,Hellas Verona,"1,73m",right,"Jul 6, 2019",OGC Nice B,€300k,,,
158,982859,Théo Trinker,Defensive Midfield,"Jun 20, 2001",22,France,AS Cannes,"1,67m",,"Sep 2, 2019",,€100k,,,
159,463618,Khéphren Thuram,Central Midfield,"Mar 26, 2001",22,France,OGC Nice,"1,92m",right,"Sep 4, 2022",AS Monaco,€40.00m,,,
160,560593,Hicham Boudaoui,Central Midfield,"Sep 23, 1999",23,Algeria,OGC Nice,"1,75m",right,"Aug 1, 2022",Paradou AC,€8.00m,,,
161,131978,Ross Barkley,Central Midfield,"Dec 5, 1993",29,England,Luton Town,"1,89m",right,"Jul 1, 2023",Without Club,€6.00m,,,
162,50057,Aaron Ramsey,Central Midfield,"Dec 26, 1990",32,Wales,Cardiff City,"1,78m",right,"Jul 14, 2021",Juventus FC,€2.50m,,,
163,569365,Soudeysse Kari,Central Midfield,"Feb 7, 2002",21,France,RC Pays de Grasse,"1,70m",left,"Aug 29, 2019",,€100k,,,
164,750904,Tom Louchet,Central Midfield,"May 4, 2003",20,France,OGC Nice,"1,78m",both,"Jul 1, 2020",OGC Nice B,€100k,,"Internal transfer: OGC Nice B; date: Jul 1, 2023",
165,986300,Daouda Traoré,Central Midfield,"Jul 22, 2006",16,France,OGC Nice B,"1,86m",,"Aug 29, 2022",,€100k,,,
166,409344,Calvin Stengs,Attacking Midfield,"Dec 18, 1998",24,Netherlands,Feyenoord Rotterdam,"1,87m",left,"Jan 28, 2022",AZ Alkmaar,€10.00m,,"Returned after loan spell with Royal Antwerp FC; date: Jun 30, 2023; fee: End of loan",
167,384593,Alexis Claude-Maurice,Attacking Midfield,"Jun 6, 1998",25,France,OGC Nice,"1,74m",right,"Jul 16, 2022",FC Lorient,€4.50m,,"Returned after loan spell with RC Lens; date: Jun 30, 2023; fee: End of loan",
168,1072902,Andrea Dacourt,Attacking Midfield,"Jul 30, 2005",17,France,Sampdoria Primavera,"1,84m",right,"Aug 25, 2022",,,,,
169,418659,Amine Gouiri,Left Winger,"Feb 16, 2000",23,Algeria,Stade Rennais FC,"1,81m",right,"Jul 7, 2022",: Ablöse €7.00m,€35.00m,,,
170,569389,Sofiane Diop,Left Winger,"Jun 9, 2000",23,Morocco,OGC Nice,"1,75m",right,"Jul 1, 2023",AS Monaco,€15.00m,,,
171,543051,Billal Brahimi,Left Winger,"Mar 14, 2000",23,Algeria,Stade Brestois 29,"1,83m",left,"Sep 1, 2022",Angers SCO,€7.00m,,,
172,812654,Rares Ilie,Left Winger,"Apr 19, 2003",20,Romania,FC Lausanne-Sport,"1,85m",right,"Aug 28, 2021",FC Rapid Bucharest,€2.50m,,,
173,147051,Yvon Mvogo,Goalkeeper,"Jun 6, 1994",29,Switzerland,FC Lorient,"1,90m",right,"Jul 13, 2022",RB Leipzig,€3.50m,,,
174,189744,Paul Nardi,Goalkeeper,"May 18, 1994",29,France,KAA Gent,"1,88m",right,"Jul 23, 2019",AS Monaco,€3.00m,Broken leg - Return unknown,,
175,228975,Julian Pollersbeck,Goalkeeper,"Aug 16, 1994",28,Germany,1.FC Magdeburg,"1,95m",right,"Jan 31, 2023",Olympique Lyon,€500k,Torn muscle bundle - Return unknown,,
176,33781,Vito Mannone,Goalkeeper,"Mar 2, 1988",35,Italy,LOSC Lille,"1,89m",right,"Sep 1, 2022",AS Monaco,€300k,,,
177,629587,Teddy Bartouche,Goalkeeper,"Jun 5, 1997",26,Guadeloupe,EA Guingamp,"1,78m",right,"Jul 1, 2020",FC Lorient B,€150k,,,
178,496706,Montassar Talbi,Centre-Back,"May 26, 1998",25,Tunisia,FC Lorient,"1,90m",right,"Jul 18, 2022",Rubin Kazan,€8.00m,,,
179,569383,Chrislain Matsima,Centre-Back,"May 15, 2002",21,France,Clermont Foot 63,"1,93m",right,"Aug 16, 2022",AS Monaco,€6.00m,,,
180,386057,Julien Laporte,Centre-Back,"Nov 4, 1993",29,France,FC Lorient,"1,85m",right,"Jul 8, 2019",Clermont Foot 63,€2.50m,,,
181,807165,Bamo Meïté,Centre-Back,"Dec 3, 2001",21,Cote d'Ivoire,Olympique Marseille,"1,83m",,"Jul 1, 2022",FC Lorient B,€2.50m,,,
182,412829,Léo Pétrot,Centre-Back,"Apr 15, 1997",26,France,AS Saint-Étienne,"1,88m",left,"Jul 16, 2021",Andrézieux-Bouthéon FC,€900k,,,
183,799936,Loris Mouyokolo,Centre-Back,"May 22, 2001",22,France,FC Lorient,"1,94m",right,"Jul 13, 2021",FC Lorient B,€500k,,"Returned after loan spell with Rodez AF; date: Jun 30, 2023; fee: End of loan",
184,798894,Maxime Wackers,Centre-Back,"Jan 1, 1998",25,France,Entente Feignies Aulnoye FC,"1,84m",right,"Jul 1, 2022",,€150k,,,
185,918268,Aurélien Pelon,Centre-Back,"May 6, 2004",19,France,FC Lorient B,"1,86m",right,"Jul 17, 2014",,€50k,,,
186,601059,Paul Mbelek,Centre-Back,"Jul 22, 1999",23,France,US Créteil-Lusitanos,"1,85m",right,"Jul 1, 2020",,,,,
187,717118,Darlin Yongwa,Left-Back,"Sep 22, 2000",22,Cameroon,FC Lorient,"1,77m",left,"Jul 1, 2022",Chamois Niortais FC,€1.20m,,,
188,120651,Vincent Le Goff,Left-Back,"Oct 15, 1989",33,France,Retired,"1,77m",left,"Jul 23, 2021",: Ablöse ?,€1.00m,,,
189,648886,Samuel Loric,Left-Back,"Jul 5, 2000",22,France,Quevilly - Rouen Métropole,"1,83m",left,"Jul 26, 2019",FC Lorient B,€500k,,"Returned after loan spell with Quevilly - Rouen Métropole; date: Jun 30, 2023; fee: End of loan",
190,395685,Gédéon Kalulu,Right-Back,"Aug 29, 1997",25,DR Congo,FC Lorient,"1,79m",right,"Jan 18, 2022",AC Ajaccio,€5.00m,,,
191,391720,Igor Silva,Right-Back,"Aug 21, 1996",26,Brazil,FC Lorient,"1,73m",right,"Jan 30, 2023",NK Osijek,€1.50m,,,
192,238626,Laurent Abergel,Defensive Midfield,"Feb 1, 1993",30,France,FC Lorient,"1,70m",right,"Jan 31, 2023",AS Nancy-Lorraine,€3.00m,Team captain,,
193,333383,Bonke Innocent,Defensive Midfield,"Jan 20, 1996",27,Nigeria,FC Lorient,"1,78m",right,"Jul 14, 2023",Malmö FF,€2.00m,,,
194,322305,Jean-Victor Makengo,Central Midfield,"Jun 12, 1998",25,France,FC Lorient,"1,77m",left,"Jul 1, 2022",Udinese Calcio,€10.00m,,,
195,810093,Ayman Kari,Central Midfield,"Nov 19, 2004",18,France,FC Lorient,"1,76m",right,"Jul 1, 2019",Paris Saint-Germain,€1.00m,,"On loan from Paris Saint-Germain until Jun 30, 2024",
196,804550,Paul Bellon,Central Midfield,"Jan 15, 2000",23,France,FC Lorient B,"1,75m",right,"Jul 1, 2018",,€100k,,,
197,555076,Romain Faivre,Right Midfield,"Jul 14, 1998",24,France,AFC Bournemouth,"1,80m",left,"Sep 1, 2022",AFC Bournemouth,€10.00m,,"On loan from AFC Bournemouth; started on: Jul 14, 2023; loaned until: ",
198,766412,Théo Le Bris,Left Midfield,"Oct 1, 2002",20,France,FC Lorient,"1,70m",right,"Jul 2, 2020",FC Lorient B,€3.00m,,,
199,633992,Enzo Le Fée,Attacking Midfield,"Feb 3, 2000",23,France,Stade Rennais FC,"1,73m",right,"Jul 1, 2023",FC Lorient B,€20.00m,,,
200,569390,Julien Ponceau,Attacking Midfield,"Nov 28, 2000",22,France,FC Lorient,"1,70m",right,"Sep 8, 2020",FC Lorient U19,€2.50m,,,
201,569385,Adil Aouchiche,Attacking Midfield,"Jul 15, 2002",20,France,Sunderland AFC,"1,81m",right,"Sep 5, 2022",AS Saint-Étienne,€2.20m,,,
202,412671,Quentin Boisgard,Attacking Midfield,"Mar 17, 1997",26,France,FC Lorient,"1,74m",right,"Jul 1, 2021",FC Toulouse,€1.00m,Metatarsal fracture - Return unknown,"Returned after loan spell with Pau FC; date: Jun 30, 2023; fee: End of loan",
203,955357,Eli Junior Kroupi,Attacking Midfield,"Jun 23, 2006",17,France,FC Lorient,"1,79m",right,"Jul 1, 2020",FC Lorient B,€400k,,"Internal transfer: FC Lorient B; date: Jul 1, 2023",
204,579930,Armand Laurienté,Left Winger,"Dec 4, 1998",24,France,US Sassuolo,"1,71m",right,"Oct 1, 2020",Stade Rennais FC,€18.00m,,,
205,782476,Yoann Cathline,Left Winger,"Jul 22, 2002",20,France,Almere City FC,"1,76m",right,"Jan 27, 2023",EA Guingamp,€2.00m,,,
206,804386,Erwan Colas,Left Winger,"Apr 22, 1997",26,France,Le Mans FC,"1,79m",right,"Jan 31, 2022",,,,,
207,823231,Dango Ouattara,Right Winger,"Feb 11, 2002",21,Burkina Faso,AFC Bournemouth,"1,77m",left,"Jul 8, 2020",FC Lorient B,€25.00m,,,
208,428954,Stéphane Diarra,Right Winger,"Dec 9, 1998",24,Cote d'Ivoire,AS Saint-Étienne,"1,73m",left,"Jul 1, 2022",Le Mans FC,€2.50m,Cruciate ligament tear - Return unknown,,
209,538874,Terem Moffi,Centre-Forward,"May 25, 1999",24,Nigeria,OGC Nice,"1,88m",left,"Sep 1, 2022",KV Kortrijk,€20.00m,,"Returned after loan spell with OGC Nice; date: Jun 30, 2023; fee: End of loan",
210,164904,Mory Diaw,Goalkeeper,"Jun 22, 1993",30,Senegal,Clermont Foot 63,"1,97m",right,"Jul 1, 2022",FC Lausanne-Sport,€2.00m,,,
211,594993,Ouparine Djoco,Goalkeeper,"Apr 22, 1998",25,Guinea-Bissau,Francs Borains,"1,89m",left,"Jul 1, 2018",Clermont Foot 63 B,€500k,,,
212,618463,Lucas Margueron,Goalkeeper,"Feb 12, 2001",22,France,RFC Seraing,"1,94m",right,"Jul 2, 2020",Olympique Lyon B,€150k,,,
213,798404,Alidu Seidu,Centre-Back,"Jun 4, 2000",23,Ghana,Stade Rennais FC,"1,73m",right,"Jul 1, 2020",Clermont Foot 63 B,€7.00m,,,
214,208172,Mateusz Wieteska,Centre-Back,"Feb 11, 1997",26,Poland,Cagliari Calcio,"1,87m",right,"Jul 25, 2022",Legia Warszawa,€3.00m,,,
215,369267,Maximiliano Caufriez,Centre-Back,"Feb 16, 1997",26,Belgium,Clermont Foot 63,"1,89m",right,"Jul 1, 2023",Spartak Moscow,€2.50m,,"Joined from Spartak Moscow; date: Jul 1, 2023; fee: €3.50m",
216,91473,Florent Ogier,Centre-Back,"Mar 21, 1989",34,France,Clermont Foot 63,"1,83m",right,"Jul 13, 2018",FC Sochaux-Montbéliard,€450k,Team captain,,
217,391192,Jean-Claude Billong,Centre-Back,"Dec 28, 1993",29,Cameroon,Muangthong United,"1,92m",right,"Aug 17, 2021",Benevento Calcio,€250k,,,
218,806501,Souleymane Cissé,Centre-Back,"Aug 8, 2002",20,France,Dijon FCO,"1,92m",right,"Jul 1, 2022",RC Lens B,€100k,,,
219,557939,Neto Borges,Left-Back,"Sep 13, 1996",26,Brazil,Clermont Foot 63,"1,85m",left,"Jul 1, 2022",KRC Genk,€4.00m,,,
220,422715,Arial Mendy,Left-Back,"Nov 7, 1994",28,Senegal,Grenoble Foot 38,"1,80m",left,"Jul 13, 2021",Servette FC,€600k,,,
221,857482,Baïla Diallo,Left-Back,"Jun 24, 2001",22,Senegal,SC Austria Lustenau,"1,76m",left,"Jan 22, 2021",Clermont Foot 63 B,€200k,,,
222,1108145,Cheick Oumar Konaté,Right-Back,"Apr 2, 2004",19,Mali,Clermont Foot 63,"1,73m",right,"Feb 1, 2023",Clermont Foot 63 B,€1.00m,,,
223,118303,Mehdi Zeffane,Right-Back,"May 19, 1992",31,Algeria,Clermont Foot 63,"1,76m",right,"Jul 1, 2022",Without Club,€450k,,,
224,969154,Oliver Kamdem,Right-Back,"Oct 15, 2002",20,France,Lokomotiv Plovdiv,"1,78m",right,"Jul 1, 2022",Clermont Foot 63 B,€100k,,,
225,594997,Yohann Magnin,Defensive Midfield,"Jun 21, 1997",26,France,Clermont Foot 63,"1,83m",right,"Jan 25, 2019",Clermont Foot 63 B,€2.50m,,,
226,60542,Maxime Gonalons,Defensive Midfield,"Mar 10, 1989",34,France,Clermont Foot 63,"1,87m",right,"Jul 1, 2022",Granada CF,€900k,,,
227,72121,Johan Gastien,Defensive Midfield,"Jan 25, 1988",35,France,Clermont Foot 63,"1,79m",right,"Jul 1, 2018",Stade Brestois 29,€700k,,,
228,358025,Brandon Baiye,Defensive Midfield,"Dec 27, 2000",22,Belgium,KAS Eupen,"1,77m",right,"Sep 2, 2019",Club Brugge KV,€500k,,,
229,1051756,Stan Berkani,Defensive Midfield,"Aug 13, 2003",19,Algeria,Clermont Foot 63 B,"1,78m",right,"Oct 4, 2020",,€50k,Foot surgery - Return unknown,,
230,422281,Muhammed Cham,Attacking Midfield,"Sep 26, 2000",22,Austria,Clermont Foot 63,"1,80m",left,"Aug 14, 2021",FC Admira Wacker Mödling,€6.00m,,,
231,270411,Saîf-Eddine Khaoui,Attacking Midfield,"Apr 27, 1995",28,Tunisia,Khor Fakkan SSC,"1,80m",left,"Feb 1, 2023",Olympique Marseille,€2.00m,,,
232,860056,Aïman Maurer,Attacking Midfield,"Sep 25, 2004",18,Morocco,USL Dunkerque,"1,73m",right,"Jan 2, 2019",Clermont Foot 63 B,€800k,,,
233,306191,Jason Berthomier,Attacking Midfield,"Jan 6, 1990",33,France,Newcastle United Jets,"1,77m",left,"Jul 1, 2022",ESTAC Troyes,€500k,,,
234,915849,Yanis Massolin,Attacking Midfield,"Sep 20, 2002",20,France,Francs Borains,"1,97m",left,"Jul 16, 2021",Moulins-Yzeure Foot 03,€250k,,,
235,149579,Elbasan Rashani,Left Winger,"May 9, 1993",30,Kosovo,Clermont Foot 63,"1,81m",left,"Aug 2, 2022",: Ablöse free transfer,€2.00m,,,
236,170966,Jérémie Bela,Left Winger,"Apr 8, 1993",30,Angola,Clermont Foot 63,"1,73m",right,"Jul 1, 2020",Birmingham City,€1.50m,,,
237,748358,Sofyan Chader,Left Winger,"May 12, 2000",23,France,FC Luzern,"1,78m",right,"Jul 1, 2019",Clermont Foot 63 B,€800k,Torn muscle fiber - Return unknown,,
238,646733,Jim Allevinah,Right Winger,"Feb 27, 1995",28,Gabon,Clermont Foot 63,"1,72m",right,"Aug 15, 2020",Le Puy Foot 43 Auvergne,€2.00m,,,
239,221151,Jodel Dossou,Right Winger,"Mar 17, 1992",31,Benin,FC Sochaux-Montbéliard,"1,71m",right,"Jan 31, 2022",TSV Hartberg,€800k,,,
240,922685,Giovani Versini,Right Winger,"Mar 18, 2004",19,France,FC Bourgoin-Jallieu,"1,67m",left,"Jul 15, 2022",,€100k,,,
241,191056,Brice Samba,Goalkeeper,"Apr 25, 1994",29,France,RC Lens,"1,87m",left,"Jul 5, 2022",Nottingham Forest,€13.00m,Team captain,,
242,373714,Wuilker Fariñez,Goalkeeper,"Feb 15, 1998",25,Venezuela,Caracas FC,"1,80m",right,"Jul 1, 2021",Millonarios FC,€3.50m,,,
243,27490,Jean-Louis Leca,Goalkeeper,"Sep 21, 1985",37,France,RC Lens,"1,80m",right,"Jul 1, 2018",AC Ajaccio,€200k,,,
244,804829,Yannick Pandor,Goalkeeper,"May 1, 2001",22,Comoros,RC Lens,"1,92m",left,"Jul 1, 2022",RC Lens B,€150k,,,
245,263236,Kevin Danso,Centre-Back,"Sep 19, 1998",24,Austria,RC Lens,"1,90m",right,"Aug 6, 2021",FC Augsburg,€22.00m,,,
246,474800,Facundo Medina,Centre-Back,"May 28, 1999",24,Argentina,RC Lens,"1,84m",left,"Jul 2, 2020",CA Talleres,€22.00m,,,
247,572326,Christopher Wooh,Centre-Back,"Sep 18, 2001",21,Cameroon,Stade Rennais FC,"1,91m",right,"Jul 1, 2021",AS Nancy-Lorraine,€6.00m,,,
248,126557,Jonathan Gradit,Centre-Back,"Nov 24, 1992",30,France,RC Lens,"1,80m",right,"Aug 20, 2019",SM Caen,€5.00m,,,
249,794349,Julien Le Cardinal,Centre-Back,"Aug 3, 1997",25,France,Stade Brestois 29,"1,84m",right,"Nov 15, 2022",Paris FC,€2.00m,,,
250,276895,Steven Fortes,Centre-Back,"Apr 17, 1992",31,Cape Verde,Quevilly - Rouen Métropole,"1,92m",right,"Jul 1, 2019",FC Toulouse,€400k,,,
251,804817,Adrien Louveau,Centre-Back,"Feb 1, 2000",23,France,LKS Lodz,"1,89m",right,"Jul 1, 2022",RC Lens B,€100k,Red card suspension -  - PKO BP Ekstraklasa,,
252,1020191,Ismaëlo Ganiou,Centre-Back,"Mar 14, 2005",18,France,RC Lens B,"1,85m",right,"Jul 7, 2021",,€50k,,,
253,332560,Deiver Machado,Left-Back,"Sep 2, 1993",29,Colombia,RC Lens,"1,80m",left,"Jul 1, 2018",FC Toulouse,€4.00m,Adductor pain - Return unknown,,
254,170929,Massadio Haidara,Left-Back,"Dec 2, 1992",30,Mali,RC Lens,"1,79m",left,"Apr 19, 2020",Newcastle United,€3.00m,,,
255,770895,Ismaël Boura,Left-Back,"Aug 14, 2000",22,Comoros,ESTAC Troyes,"1,73m",left,"Jul 1, 2022",RC Lens B,€1.00m,,,
256,688707,Salis Abdul Samed,Defensive Midfield,"Mar 26, 2000",23,Ghana,RC Lens,"1,79m",right,"Sep 1, 2022",Clermont Foot 63,€18.00m,,,
257,656441,Jean Onana,Defensive Midfield,"Jan 8, 2000",23,Cameroon,Olympique Marseille,"1,89m",right,"Jan 1, 2022",FC Girondins Bordeaux,€6.00m,No eligibility -  - UEFA Europa League,,
258,308439,Patrick Berg,Defensive Midfield,"Nov 24, 1997",25,Norway,FK Bodø/Glimt,"1,77m",right,"Jul 1, 2022",FK Bodø/Glimt,€4.50m,,,
259,532169,Lukasz Poreba,Defensive Midfield,"Mar 13, 2000",23,Poland,Hamburger SV,"1,79m",right,"Aug 18, 2020",Zaglebie Lubin,€2.00m,,,
260,821136,Yacouba Barry,Defensive Midfield,"Nov 25, 2002",20,France,FC Annecy,"1,88m",right,"Jul 2, 2021",,€100k,,,
261,955359,Fodé Sylla,Defensive Midfield,"Apr 16, 2006",17,France,RC Lens B,"1,89m",,"Aug 5, 2021",,,,,
262,182893,Seko Fofana,Central Midfield,"May 7, 1995",28,Cote d'Ivoire,Al-Ettifaq FC,"1,85m",right,"Jul 1, 2022",Udinese Calcio,€32.00m,,,
263,905408,Mamadou Camara,Central Midfield,"Oct 15, 2002",20,Senegal,AS Nancy-Lorraine,"1,83m",left,"Jul 1, 2023",AS Dakar Sacré-Cœur,€250k,,,
264,1044893,Yaya Fofana,Central Midfield,"Jun 12, 2004",19,Cote d'Ivoire,Stade Reims B,"1,80m",right,"Jul 1, 2020",,€150k,,,
265,239743,Przemyslaw Frankowski,Right Midfield,"Apr 12, 1995",28,Poland,RC Lens,"1,75m",right,"Jan 12, 2023",Chicago Fire FC,€9.00m,,,
266,206912,Jimmy Cabot,Right Midfield,"Apr 18, 1994",29,France,RC Lens,"1,64m",right,"Aug 31, 2022",Angers SCO,€3.50m,Cruciate ligament tear - Return unknown,,
267,250013,Angelo Fulgini,Attacking Midfield,"Aug 20, 1996",26,France,RC Lens,"1,82m",right,"Jul 1, 2021",1.FSV Mainz 05,€9.00m,,"Joined from 1.FSV Mainz 05; date: Jul 1, 2023; fee: €7.20m",
268,719442,David Pereira da Costa,Attacking Midfield,"Jan 5, 2001",22,Portugal,RC Lens,"1,68m",right,"Jul 6, 2022",RC Lens B,€8.00m,,,
269,215977,Adrien Thomasson,Attacking Midfield,"Dec 10, 1993",29,France,RC Lens,"1,75m",right,"Jul 1, 2022",RC Strasbourg Alsace,€6.00m,,,
270,384593,Alexis Claude-Maurice,Attacking Midfield,"Jun 6, 1998",25,France,OGC Nice,"1,74m",right,"Jul 10, 2020",OGC Nice,€4.50m,,,
271,74297,Gaël Kakuta,Attacking Midfield,"Jun 21, 1991",32,DR Congo,Amiens SC,"1,73m",left,"Jul 1, 2019",: Ablöse €5.00m,€1.80m,,,
272,1052885,Nolan Bonte,Attacking Midfield,"Jan 19, 2004",19,France,RC Lens B,"1,75m",right,"Jul 1, 2021",,€100k,,,
273,368887,Loïs Openda,Centre-Forward,"Feb 16, 2000",23,Belgium,RB Leipzig,"1,77m",right,"Jan 1, 2023",Club Brugge KV,€35.00m,,,
274,267160,Adam Buksa,Centre-Forward,"Jul 12, 1996",26,Poland,Antalyaspor,"1,91m",left,"Jul 1, 2021",New England Revolution,€5.00m,,,
275,448632,Yehvann Diouf,Goalkeeper,"Nov 16, 1999",23,France,Stade Reims,"1,90m",right,"Jul 1, 2019",ESTAC Troyes,€8.00m,,,
276,223972,Patrick Pentz,Goalkeeper,"Jan 2, 1997",26,Austria,Bröndby IF,"1,83m",left,"Jul 9, 2022",Austria Vienna,€1.50m,,,
277,395602,Alexandre Olliero,Goalkeeper,"Feb 15, 1996",27,France,Stade Reims,"1,93m",right,"Jan 31, 2023",Pau FC,€600k,,,
278,5578,Nicolas Penneteau,Goalkeeper,"Feb 28, 1981",42,France,Retired,"1,85m",left,"Jul 1, 2021",R Charleroi SC,€100k,,,
279,854861,Florent Duparchy,Goalkeeper,"Jun 20, 2000",23,France,Stade Reims B,"1,87m",right,"Jan 30, 2020",,€100k,,,
280,894585,Soumaïla Sylla,Goalkeeper,"Mar 15, 2004",19,France,Stade Reims B,"1,81m",right,"Jul 1, 2022",,€50k,,,
281,292808,Wout Faes,Centre-Back,"Apr 3, 1998",25,Belgium,Leicester City,"1,87m",right,"Jul 1, 2022",: Ablöse €3.00m,€20.00m,,,
282,683895,Emmanuel Agbadou,Centre-Back,"Jun 17, 1997",26,Cote d'Ivoire,Stade Reims,"1,92m",right,"Mar 1, 2023",KAS Eupen,€7.50m,,,
283,395083,Andreaw Gravillon,Centre-Back,"Feb 8, 1998",25,Guadeloupe,Adana Demirspor,"1,89m",right,"Jul 1, 2017",Inter Milan,€4.00m,,"Returned after loan spell with Torino FC; date: Jun 30, 2023; fee: End of loan",
284,820146,Check Keita,Centre-Back,"Apr 2, 2003",20,France,SC Bastia,"1,85m",right,"Jul 1, 2021",Stade Reims B,€1.50m,,,
285,199704,Yunis Abdelhamid,Centre-Back,"Sep 28, 1987",35,Morocco,Stade Reims,"1,90m",left,"Jul 1, 2020",Dijon FCO,€700k,Team captain,"Joining: Without Club; date: Jul 1, 2024; fee: -",
286,649026,Moustapha Mbow,Centre-Back,"Mar 8, 2000",23,Senegal,Paris FC,"1,92m",right,"Jul 1, 2021",Stade Reims B,€600k,,"Returned after loan spell with RFC Seraing; date: Jun 30, 2023; fee: End of loan",
287,1038821,Fallou Fall,Centre-Back,"Apr 15, 2004",19,Senegal,Stade Reims B,"1,92m",left,"Aug 31, 2018",,€150k,,,
288,340177,Thibault De Smet,Left-Back,"Jun 5, 1998",25,Belgium,Stade Reims,"1,83m",left,"Jul 1, 2022",Sint-Truidense VV,€3.00m,,,
289,805908,Bradley Locko,Left-Back,"May 6, 2002",21,France,Stade Brestois 29,"1,80m",left,"Jul 1, 2022",Stade Reims B,€2.50m,,"Returned after loan spell with Stade Brestois 29; date: Jun 30, 2023; fee: End of loan",
290,215114,Thomas Foket,Right-Back,"Sep 25, 1994",28,Belgium,Stade Reims,"1,77m",right,"Jul 1, 2023",KAA Gent,€5.00m,,,
291,570817,Maxime Busi,Right-Back,"Oct 14, 1999",23,Belgium,Stade Reims,"1,82m",right,"Aug 31, 2021",Parma Calcio 1913,€2.50m,,,
292,919173,Ibrahim Diakité,Right-Back,"Oct 31, 2003",19,Guinea,FC Stade-Lausanne-Ouchy,"1,80m",right,"Jul 1, 2021",Stade Reims B,€350k,"Red card suspension - until Apr 7, 2024 - Super League - 2 matchdays",,
293,910176,Thérence Koudou,Right-Back,"Dec 13, 2004",18,France,Stade Reims,"1,78m",right,"Jul 1, 2023",Stade Reims B,€100k,,"Returned after loan spell with Pau FC; date: Jan 24, 2024; fee: End of loan",
294,315145,Azor Matusiwa,Defensive Midfield,"Apr 28, 1998",25,Netherlands,Stade Rennais FC,"1,73m",right,"Jul 1, 2019",: Ablöse €4.00m,€7.50m,,,
295,649033,Dion Lopy,Defensive Midfield,"Feb 2, 2002",21,Senegal,UD Almería,"1,84m",right,"Jan 10, 2022",Stade Reims B,€4.00m,,,
296,926235,Samuel Koeberlé,Defensive Midfield,"Nov 26, 2004",18,France,Stade Reims B,,left,"Jul 1, 2022",,€250k,,,
297,923759,Valentin Atangana,Defensive Midfield,"Aug 25, 2005",17,France,Stade Reims,"1,73m",right,"Jul 1, 2022",Stade Reims B,€250k,,"Internal transfer: Stade Reims B; date: Jul 1, 2023",
298,414908,Marshall Munetsi,Central Midfield,"Jun 22, 1996",27,Zimbabwe,Stade Reims,"1,88m",right,"Jul 1, 2021",Orlando Pirates,€9.00m,,,
299,468066,Jens Cajuste,Central Midfield,"Aug 10, 1999",23,Sweden,SSC Napoli,"1,88m",right,"Jan 26, 2019",FC Midtjylland,€6.00m,,,
300,814976,Martin Adeline,Central Midfield,"Dec 2, 2003",19,France,FC Annecy,"1,80m",right,"Jul 1, 2019",Stade Reims B,€800k,,,
301,671594,Kamory Doumbia,Attacking Midfield,"Feb 18, 2003",20,Mali,Stade Brestois 29,"1,70m",right,"Jan 31, 2023",Stade Reims B,€2.50m,,,
302,395242,Alexis Flips,Left Winger,"Jan 18, 2000",23,France,MKE Ankaragücü,"1,73m",right,"Jul 1, 2023",Stade Reims B,€6.00m,,,
303,222876,Arbër Zeneli,Left Winger,"Feb 25, 1995",28,Kosovo,IF Elfsborg,"1,76m",right,"Jul 29, 2022",: Ablöse €4.00m,€3.50m,,,
304,557614,Nathanaël Mbuku,Left Winger,"Mar 16, 2002",21,France,AS Saint-Étienne,"1,70m",left,"Aug 27, 2021",: Ablöse -,€3.00m,,,
305,371142,Myziane Maolida,Left Winger,"Feb 14, 1999",24,Comoros,Hibernian FC,"1,81m",right,"Aug 30, 2021",Hertha BSC,€1.50m,,,
306,1054839,Mamadou Diakhon,Left Winger,"Sep 22, 2005",17,France,Stade Reims,"1,80m",left,"Aug 3, 2022",Stade Reims B,,,"Internal transfer: Stade Reims B; date: Jul 1, 2023",
307,348791,Junya Ito,Right Winger,"Mar 9, 1993",30,Japan,Stade Reims,"1,76m",right,"Jan 3, 2020",KRC Genk,€10.00m,,,
308,393239,Mitchell van Bergen,Right Winger,"Aug 27, 1999",23,Netherlands,Twente Enschede FC,"1,70m",right,"Jan 31, 2020",SC Heerenveen,€1.20m,,,
309,394328,Rafik Guitane,Right Winger,"May 26, 1999",24,Algeria,GD Estoril Praia,"1,70m",left,"Sep 1, 2022",Stade Rennais FC,€1.00m,,"Returned after loan spell with GD Estoril Praia; date: Jun 30, 2023; fee: End of loan",
310,303657,Andrei Radu,Goalkeeper,"May 28, 1997",26,Romania,AFC Bournemouth,"1,88m",right,"Jan 25, 2023",Inter Milan,€3.50m,,,
311,22628,Benoît Costil,Goalkeeper,"Jul 3, 1987",35,France,US Salernitana 1919,"1,88m",right,"Jul 15, 2022",FC Girondins Bordeaux,€1.00m,,,
312,170911,Donovan Léon,Goalkeeper,"Nov 3, 1992",30,French Guiana,AJ Auxerre,"1,87m",right,"Jul 1, 2020",Stade Brestois 29,€500k,,,
