"Location";"TimeStamp";"Year";"Month";"MonthDay";"DailyAmount";"Weekday"
"CampusA";"20110528";2011;"5";28;480;"Fri"
"CampusA";"20110529";2011;"5";29;1120;"Sat"
"CampusA";"20110530";2011;"5";30;860;"Sun"
"CampusA";"20110601";2011;"6";1;1210;"Mon"
"CampusA";"20110602";2011;"6";2;2090;"Tue"
"CampusA";"20110603";2011;"6";3;1050;"Wed"
"CampusA";"20110604";2011;"6";4;1200;"Thu"
"CampusA";"20110605";2011;"6";5;4;"Fri"
"CampusA";"20110606";2011;"6";6;0;"Sat"
"CampusA";"20110607";2011;"6";7;1560;"Sun"
"CampusA";"20110608";2011;"6";8;2340;"Mon"
"CampusA";"20110609";2011;"6";9;1770;"Tue"
"CampusA";"20110610";2011;"6";10;1700;"Wed"
"CampusA";"20110611";2011;"6";11;1640;"Thu"
"CampusA";"20110612";2011;"6";12;120;"Fri"
"CampusA";"20110613";2011;"6";13;200;"Sat"
"CampusA";"20110614";2011;"6";14;1210;"Sun"
"CampusA";"20110615";2011;"6";15;1140;"Mon"
"CampusA";"20110616";2011;"6";16;1520;"Tue"
"CampusA";"20110617";2011;"6";17;1390;"Wed"
"CampusA";"20110618";2011;"6";18;1190;"Thu"
"CampusA";"20110619";2011;"6";19;380;"Fri"
"CampusA";"20110620";2011;"6";20;53;"Sat"
"CampusA";"20110621";2011;"6";21;490;"Sun"
"CampusA";"20110622";2011;"6";22;1350;"Mon"
"CampusA";"20110623";2011;"6";23;1470;"Tue"
"CampusA";"20110624";2011;"6";24;1190;"Wed"
"CampusA";"20110625";2011;"6";25;700;"Thu"
"CampusA";"20110626";2011;"6";26;280;"Fri"
"CampusA";"20110627";2011;"6";27;31;"Sat"
"CampusA";"20110628";2011;"6";28;350;"Sun"
"CampusA";"20110629";2011;"6";29;1180;"Mon"
"CampusA";"20110630";2011;"6";30;600;"Tue"
"CampusA";"20110701";2011;"7";1;2010;"Wed"
"CampusA";"20110702";2011;"7";2;3000;"Thu"
"CampusA";"20110703";2011;"7";3;1930;"Fri"
"CampusA";"20110704";2011;"7";4;2780;"Sat"
"CampusA";"20110705";2011;"7";5;4;"Sun"
"CampusA";"20110706";2011;"7";6;0;"Mon"
"CampusA";"20110707";2011;"7";7;2260;"Tue"
"CampusA";"20110708";2011;"7";8;3240;"Wed"
"CampusA";"20110709";2011;"7";9;2490;"Thu"
"CampusA";"20110710";2011;"7";10;3240;"Fri"
"CampusA";"20110711";2011;"7";11;2150;"Sat"
"CampusA";"20110712";2011;"7";12;210;"Sun"
"CampusA";"20110713";2011;"7";13;450;"Mon"
"CampusA";"20110714";2011;"7";14;2730;"Tue"
"CampusA";"20110715";2011;"7";15;1780;"Wed"
"CampusA";"20110716";2011;"7";16;2370;"Thu"
"CampusA";"20110717";2011;"7";17;3220;"Fri"
"CampusA";"20110718";2011;"7";18;1600;"Sat"
"CampusA";"20110719";2011;"7";19;630;"Sun"
"CampusA";"20110720";2011;"7";20;15;"Mon"
"CampusA";"20110721";2011;"7";21;700;"Tue"
"CampusA";"20110722";2011;"7";22;1560;"Wed"
"CampusA";"20110723";2011;"7";23;1300;"Thu"
"CampusA";"20110724";2011;"7";24;1590;"Fri"
"CampusA";"20110725";2011;"7";25;1180;"Sat"
"CampusA";"20110726";2011;"7";26;480;"Sun"
"CampusA";"20110727";2011;"7";27;54;"Mon"
"CampusA";"20110728";2011;"7";28;670;"Tue"
"CampusA";"20110729";2011;"7";29;1360;"Wed"
"CampusA";"20110730";2011;"7";30;1180;"Thu"
"CampusA";"20110801";2011;"8";1;1840;"Fri"
"CampusA";"20110802";2011;"8";2;3990;"Sat"
"CampusA";"20110803";2011;"8";3;2520;"Sun"
"CampusA";"20110804";2011;"8";4;2430;"Mon"
"CampusA";"20110805";2011;"8";5;4;"Tue"
"CampusA";"20110806";2011;"8";6;0;"Wed"
"CampusA";"20110807";2011;"8";7;2160;"Thu"
"CampusA";"20110808";2011;"8";8;3060;"Fri"
"CampusA";"20110809";2011;"8";9;2320;"Sat"
"CampusA";"20110810";2011;"8";10;3480;"Sun"
"CampusA";"20110811";2011;"8";11;2410;"Mon"
"CampusA";"20110812";2011;"8";12;140;"Tue"
"CampusA";"20110813";2011;"8";13;410;"Wed"
"CampusA";"20110814";2011;"8";14;2250;"Thu"
"CampusA";"20110815";2011;"8";15;1970;"Fri"
"CampusA";"20110816";2011;"8";16;2740;"Sat"
"CampusA";"20110817";2011;"8";17;2530;"Sun"
"CampusA";"20110818";2011;"8";18;1890;"Mon"
"CampusA";"20110819";2011;"8";19;530;"Tue"
"CampusA";"20110820";2011;"8";20;71;"Wed"
"CampusA";"20110821";2011;"8";21;580;"Thu"
"CampusA";"20110822";2011;"8";22;1140;"Fri"
"CampusA";"20110823";2011;"8";23;1940;"Sat"
"CampusA";"20110824";2011;"8";24;1880;"Sun"
"CampusA";"20110825";2011;"8";25;1370;"Mon"
"CampusA";"20110826";2011;"8";26;480;"Tue"
"CampusA";"20110827";2011;"8";27;8;"Wed"
"CampusA";"20110828";2011;"8";28;670;"Thu"
"CampusA";"20110829";2011;"8";29;1660;"Fri"
"CampusA";"20110830";2011;"8";30;1270;"Sat"
"CampusA";"20110901";2011;"9";1;1010;"Sun"
"CampusA";"20110902";2011;"9";2;1450;"Mon"
"CampusA";"20110903";2011;"9";3;1480;"Tue"
"CampusA";"20110904";2011;"9";4;1860;"Wed"
"CampusA";"20110905";2011;"9";5;1;"Thu"
"CampusA";"20110906";2011;"9";6;0;"Fri"
"CampusA";"20110907";2011;"9";7;1830;"Sat"
"CampusA";"20110908";2011;"9";8;2260;"Sun"
"CampusA";"20110909";2011;"9";9;2010;"Mon"
"CampusA";"20110910";2011;"9";10;1860;"Tue"
"CampusA";"20110911";2011;"9";11;1530;"Wed"
"CampusA";"20110912";2011;"9";12;110;"Thu"
"CampusA";"20110913";2011;"9";13;220;"Fri"
"CampusA";"20110914";2011;"9";14;1540;"Sat"
"CampusA";"20110915";2011;"9";15;1570;"Sun"
"CampusA";"20110916";2011;"9";16;1320;"Mon"
"CampusA";"20110917";2011;"9";17;1720;"Tue"
"CampusA";"20110918";2011;"9";18;1130;"Wed"
"CampusA";"20110919";2011;"9";19;370;"Thu"
"CampusA";"20110920";2011;"9";20;7;"Fri"
"CampusA";"20110921";2011;"9";21;440;"Sat"
"CampusA";"20110922";2011;"9";22;940;"Sun"
"CampusA";"20110923";2011;"9";23;1080;"Mon"
"CampusA";"20110924";2011;"9";24;1080;"Tue"
"CampusA";"20110925";2011;"9";25;800;"Wed"
"CampusA";"20110926";2011;"9";26;160;"Thu"
"CampusA";"20110927";2011;"9";27;41;"Fri"
"CampusA";"20110928";2011;"9";28;300;"Sat"
"CampusA";"20110929";2011;"9";29;1140;"Sun"
"CampusA";"20110930";2011;"9";30;890;"Mon"
"CampusA";"20111001";2011;"10";1;1530;"Tue"
"CampusA";"20111002";2011;"10";2;1380;"Wed"
"CampusA";"20111003";2011;"10";3;1170;"Thu"
"CampusA";"20111004";2011;"10";4;1740;"Fri"
"CampusA";"20111005";2011;"10";5;5;"Sat"
"CampusA";"20111006";2011;"10";6;0;"Sun"
"CampusA";"20111007";2011;"10";7;1540;"Mon"
"CampusA";"20111008";2011;"10";8;2190;"Tue"
"CampusA";"20111009";2011;"10";9;1870;"Wed"
"CampusA";"20111010";2011;"10";10;1710;"Thu"
"CampusA";"20111011";2011;"10";11;1400;"Fri"
"CampusA";"20111012";2011;"10";12;190;"Sat"
"CampusA";"20111013";2011;"10";13;290;"Sun"
"CampusA";"20111014";2011;"10";14;1300;"Mon"
"CampusA";"20111015";2011;"10";15;1360;"Tue"
"CampusA";"20111016";2011;"10";16;1490;"Wed"
"CampusA";"20111017";2011;"10";17;1590;"Thu"
"CampusA";"20111018";2011;"10";18;1350;"Fri"
"CampusA";"20111019";2011;"10";19;530;"Sat"
"CampusA";"20111020";2011;"10";20;13;"Sun"
"CampusA";"20111021";2011;"10";21;400;"Mon"
"CampusA";"20111022";2011;"10";22;950;"Tue"
"CampusA";"20111023";2011;"10";23;1270;"Wed"
"CampusA";"20111024";2011;"10";24;1290;"Thu"
"CampusA";"20111025";2011;"10";25;1350;"Fri"
"CampusA";"20111026";2011;"10";26;280;"Sat"
"CampusA";"20111027";2011;"10";27;38;"Sun"
"CampusA";"20111028";2011;"10";28;430;"Mon"
"CampusA";"20111029";2011;"10";29;1020;"Tue"
"CampusA";"20111030";2011;"10";30;870;"Wed"
"CampusA";"20111101";2011;"11";1;1290;"Thu"
"CampusA";"20111102";2011;"11";2;2340;"Fri"
"CampusA";"20111103";2011;"11";3;1380;"Sat"
"CampusA";"20111104";2011;"11";4;1460;"Sun"
"CampusA";"20111105";2011;"11";5;7;"Mon"
"CampusA";"20111106";2011;"11";6;0;"Tue"
"CampusA";"20111107";2011;"11";7;2280;"Wed"
"CampusA";"20111108";2011;"11";8;2520;"Thu"
"CampusA";"20111109";2011;"11";9;1880;"Fri"
"CampusA";"20111110";2011;"11";10;1400;"Sat"
"CampusA";"20111111";2011;"11";11;1710;"Sun"
"CampusA";"20111112";2011;"11";12;120;"Mon"
"CampusA";"20111113";2011;"11";13;340;"Tue"
"CampusA";"20111114";2011;"11";14;1350;"Wed"
"CampusA";"20111115";2011;"11";15;1420;"Thu"
"CampusA";"20111116";2011;"11";16;1460;"Fri"
"CampusA";"20111117";2011;"11";17;2300;"Sat"
"CampusA";"20111118";2011;"11";18;1370;"Sun"
"CampusA";"20111119";2011;"11";19;370;"Mon"
"CampusA";"20111120";2011;"11";20;4;"Tue"
"CampusA";"20111121";2011;"11";21;380;"Wed"
"CampusA";"20111122";2011;"11";22;720;"Thu"
"CampusA";"20111123";2011;"11";23;1560;"Fri"
"CampusA";"20111124";2011;"11";24;950;"Sat"
"CampusA";"20111125";2011;"11";25;1230;"Sun"
"CampusA";"20111126";2011;"11";26;160;"Mon"
"CampusA";"20111127";2011;"11";27;50;"Tue"
"CampusA";"20111128";2011;"11";28;300;"Wed"
"CampusA";"20111129";2011;"11";29;1330;"Thu"
"CampusA";"20111130";2011;"11";30;930;"Fri"
"CampusA";"20111201";2011;"12";1;2100;"Sat"
"CampusA";"20111202";2011;"12";2;2780;"Sun"
"CampusA";"20111203";2011;"12";3;2000;"Mon"
"CampusA";"20111204";2011;"12";4;2500;"Tue"
"CampusA";"20111205";2011;"12";5;7;"Wed"
"CampusA";"20111206";2011;"12";6;0;"Thu"
"CampusA";"20111207";2011;"12";7;2260;"Fri"
"CampusA";"20111208";2011;"12";8;3340;"Sat"
"CampusA";"20111209";2011;"12";9;2480;"Sun"
"CampusA";"20111210";2011;"12";10;2650;"Mon"
"CampusA";"20111211";2011;"12";11;2320;"Tue"
"CampusA";"20111212";2011;"12";12;80;"Wed"
"CampusA";"20111213";2011;"12";13;470;"Thu"
"CampusA";"20111214";2011;"12";14;2290;"Fri"
"CampusA";"20111215";2011;"12";15;1600;"Sat"
"CampusA";"20111216";2011;"12";16;1940;"Sun"
"CampusA";"20111217";2011;"12";17;2000;"Mon"
"CampusA";"20111218";2011;"12";18;1660;"Tue"
"CampusA";"20111219";2011;"12";19;580;"Wed"
"CampusA";"20111220";2011;"12";20;53;"Thu"
"CampusA";"20111221";2011;"12";21;680;"Fri"
"CampusA";"20111222";2011;"12";22;1330;"Sat"
"CampusA";"20111223";2011;"12";23;2430;"Sun"
"CampusA";"20111224";2011;"12";24;1430;"Mon"
"CampusA";"20111225";2011;"12";25;2060;"Tue"
"CampusA";"20111226";2011;"12";26;560;"Wed"
"CampusA";"20111227";2011;"12";27;76;"Thu"
"CampusA";"20111228";2011;"12";28;580;"Fri"
"CampusA";"20111229";2011;"12";29;1590;"Sat"
"CampusA";"20111230";2011;"12";30;1170;"Sun"
"CampusA";"20120101";2012;"1";1;1970;"Mon"
"CampusA";"20120102";2012;"1";2;2760;"Tue"
"CampusA";"20120103";2012;"1";3;1690;"Wed"
"CampusA";"20120104";2012;"1";4;2070;"Thu"
"CampusA";"20120105";2012;"1";5;8;"Fri"
"CampusA";"20120106";2012;"1";6;0;"Sat"
"CampusA";"20120107";2012;"1";7;1790;"Sun"
"CampusA";"20120108";2012;"1";8;2750;"Mon"
"CampusA";"20120109";2012;"1";9;1920;"Tue"
"CampusA";"20120110";2012;"1";10;2090;"Wed"
"CampusA";"20120111";2012;"1";11;1780;"Thu"
"CampusA";"20120112";2012;"1";12;270;"Fri"
"CampusA";"20120113";2012;"1";13;350;"Sat"
"CampusA";"20120114";2012;"1";14;1940;"Sun"
"CampusA";"20120115";2012;"1";15;1620;"Mon"
"CampusA";"20120116";2012;"1";16;2070;"Tue"
"CampusA";"20120117";2012;"1";17;2260;"Wed"
"CampusA";"20120118";2012;"1";18;1640;"Thu"
"CampusA";"20120119";2012;"1";19;420;"Fri"
"CampusA";"20120120";2012;"1";20;18;"Sat"
"CampusA";"20120121";2012;"1";21;460;"Sun"
"CampusA";"20120122";2012;"1";22;1310;"Mon"
"CampusA";"20120123";2012;"1";23;1790;"Tue"
"CampusA";"20120124";2012;"1";24;2030;"Wed"
"CampusA";"20120125";2012;"1";25;970;"Thu"
"CampusA";"20120126";2012;"1";26;360;"Fri"
"CampusA";"20120127";2012;"1";27;36;"Sat"
"CampusA";"20120128";2012;"1";28;480;"Sun"
"CampusA";"20120129";2012;"1";29;920;"Mon"
"CampusA";"20120130";2012;"1";30;830;"Tue"
"CampusA";"20120201";2012;"2";1;2940;"Wed"
"CampusA";"20120202";2012;"2";2;3240;"Thu"
"CampusA";"20120203";2012;"2";3;2740;"Fri"
"CampusA";"20120204";2012;"2";4;2400;"Sat"
"CampusA";"20120205";2012;"2";5;4;"Sun"
"CampusA";"20120206";2012;"2";6;0;"Mon"
"CampusA";"20120207";2012;"2";7;2700;"Tue"
"CampusA";"20120208";2012;"2";8;4680;"Wed"
"CampusA";"20120209";2012;"2";9;2690;"Thu"
"CampusA";"20120210";2012;"2";10;3930;"Fri"
"CampusA";"20120211";2012;"2";11;2900;"Sat"
"CampusA";"20120212";2012;"2";12;240;"Sun"
"CampusA";"20120213";2012;"2";13;530;"Mon"
"CampusA";"20120214";2012;"2";14;2930;"Tue"
"CampusA";"20120215";2012;"2";15;2410;"Wed"
"CampusA";"20120216";2012;"2";16;2780;"Thu"
"CampusA";"20120217";2012;"2";17;3260;"Fri"
"CampusA";"20120218";2012;"2";18;2210;"Sat"
"CampusA";"20120219";2012;"2";19;730;"Sun"
"CampusA";"20120220";2012;"2";20;37;"Mon"
"CampusA";"20120221";2012;"2";21;810;"Tue"
"CampusA";"20120222";2012;"2";22;1640;"Wed"
"CampusA";"20120223";2012;"2";23;2260;"Thu"
"CampusA";"20120224";2012;"2";24;2660;"Fri"
"CampusA";"20120225";2012;"2";25;2250;"Sat"
"CampusA";"20120226";2012;"2";26;760;"Sun"
"CampusA";"20120227";2012;"2";27;36;"Mon"
"CampusA";"20120228";2012;"2";28;640;"Tue"
"CampusA";"20120229";2012;"2";29;1800;"Wed"
"CampusA";"20120230";2012;"2";30;1680;"Thu"
"CampusA";"20120301";2012;"3";1;1700;"Fri"
"CampusA";"20120302";2012;"3";2;2310;"Sat"
"CampusA";"20120303";2012;"3";3;1880;"Sun"
"CampusA";"20120304";2012;"3";4;1570;"Mon"
"CampusA";"20120305";2012;"3";5;1;"Tue"
"CampusA";"20120306";2012;"3";6;0;"Wed"
"CampusA";"20120307";2012;"3";7;1590;"Thu"
"CampusA";"20120308";2012;"3";8;2640;"Fri"
"CampusA";"20120309";2012;"3";9;2030;"Sat"
"CampusA";"20120310";2012;"3";10;2720;"Sun"
"CampusA";"20120311";2012;"3";11;2310;"Mon"
"CampusA";"20120312";2012;"3";12;130;"Tue"
"CampusA";"20120313";2012;"3";13;420;"Wed"
"CampusA";"20120314";2012;"3";14;2240;"Thu"
"CampusA";"20120315";2012;"3";15;1860;"Fri"
"CampusA";"20120316";2012;"3";16;1930;"Sat"
"CampusA";"20120317";2012;"3";17;2080;"Sun"
"CampusA";"20120318";2012;"3";18;1480;"Mon"
"CampusA";"20120319";2012;"3";19;390;"Tue"
"CampusA";"20120320";2012;"3";20;44;"Wed"
"CampusA";"20120321";2012;"3";21;530;"Thu"
"CampusA";"20120322";2012;"3";22;1180;"Fri"
"CampusA";"20120323";2012;"3";23;1450;"Sat"
"CampusA";"20120324";2012;"3";24;1270;"Sun"
"CampusA";"20120325";2012;"3";25;840;"Mon"
"CampusA";"20120326";2012;"3";26;480;"Tue"
"CampusA";"20120327";2012;"3";27;36;"Wed"
"CampusA";"20120328";2012;"3";28;740;"Thu"
"CampusA";"20120329";2012;"3";29;1010;"Fri"
"CampusA";"20120330";2012;"3";30;1070;"Sat"
"CampusA";"20120401";2012;"4";1;1370;"Sun"
"CampusA";"20120402";2012;"4";2;2510;"Mon"
"CampusA";"20120403";2012;"4";3;1670;"Tue"
"CampusA";"20120404";2012;"4";4;1640;"Wed"
"CampusA";"20120405";2012;"4";5;5;"Thu"
"CampusA";"20120406";2012;"4";6;0;"Fri"
"CampusA";"20120407";2012;"4";7;1710;"Sat"
"CampusA";"20120408";2012;"4";8;2340;"Sun"
"CampusA";"20120409";2012;"4";9;2580;"Mon"
"CampusA";"20120410";2012;"4";10;1880;"Tue"
"CampusA";"20120411";2012;"4";11;2160;"Wed"
"CampusA";"20120412";2012;"4";12;130;"Thu"
"CampusA";"20120413";2012;"4";13;380;"Fri"
"CampusA";"20120414";2012;"4";14;1900;"Sat"
"CampusA";"20120415";2012;"4";15;1710;"Sun"
"CampusA";"20120416";2012;"4";16;2340;"Mon"
"CampusA";"20120417";2012;"4";17;2720;"Tue"
"CampusA";"20120418";2012;"4";18;1380;"Wed"
"CampusA";"20120419";2012;"4";19;250;"Thu"
"CampusA";"20120420";2012;"4";20;13;"Fri"
"CampusA";"20120421";2012;"4";21;550;"Sat"
"CampusA";"20120422";2012;"4";22;1030;"Sun"
"CampusA";"20120423";2012;"4";23;1140;"Mon"
"CampusA";"20120424";2012;"4";24;1500;"Tue"
"CampusA";"20120425";2012;"4";25;1630;"Wed"
"CampusA";"20120426";2012;"4";26;480;"Thu"
"CampusA";"20120427";2012;"4";27;2;"Fri"
"CampusA";"20120428";2012;"4";28;610;"Sat"
"CampusA";"20120429";2012;"4";29;1020;"Sun"
"CampusA";"20120430";2012;"4";30;1070;"Mon"
"CampusA";"20120501";2012;"5";1;1550;"Tue"
"CampusA";"20120502";2012;"5";2;1930;"Wed"
"CampusA";"20120503";2012;"5";3;1630;"Thu"
"CampusA";"20120504";2012;"5";4;1750;"Fri"
"CampusA";"20120505";2012;"5";5;4;"Sat"
"CampusA";"20120506";2012;"5";6;0;"Sun"
"CampusA";"20120507";2012;"5";7;2220;"Mon"
"CampusA";"20120508";2012;"5";8;2730;"Tue"
"CampusA";"20120509";2012;"5";9;2480;"Wed"
"CampusA";"20120510";2012;"5";10;3260;"Thu"
"CampusA";"20120511";2012;"5";11;1830;"Fri"
"CampusA";"20120512";2012;"5";12;200;"Sat"
"CampusA";"20120513";2012;"5";13;370;"Sun"
"CampusA";"20120514";2012;"5";14;2050;"Mon"
"CampusA";"20120515";2012;"5";15;1610;"Tue"
"CampusA";"20120516";2012;"5";16;2340;"Wed"
"CampusA";"20120517";2012;"5";17;2300;"Thu"
"CampusA";"20120518";2012;"5";18;1210;"Fri"
"CampusA";"20120519";2012;"5";19;400;"Sat"
"CampusA";"20120520";2012;"5";20;38;"Sun"
"CampusA";"20120521";2012;"5";21;650;"Mon"
"CampusA";"20120522";2012;"5";22;1490;"Tue"
"CampusA";"20120523";2012;"5";23;1720;"Wed"
"CampusA";"20120524";2012;"5";24;1510;"Thu"
"CampusA";"20120525";2012;"5";25;1310;"Fri"
"CampusA";"20120526";2012;"5";26;360;"Sat"
"CampusA";"20120527";2012;"5";27;18;"Sun"
"CampusA";"20120528";2012;"5";28;790;"Mon"
"CampusA";"20120529";2012;"5";29;920;"Tue"
"CampusA";"20120530";2012;"5";30;930;"Wed"
"CampusA";"20120601";2012;"6";1;1630;"Thu"
"CampusA";"20120602";2012;"6";2;2590;"Fri"
"CampusA";"20120603";2012;"6";3;1530;"Sat"
"CampusA";"20120604";2012;"6";4;2190;"Sun"
"CampusA";"20120605";2012;"6";5;1;"Mon"
"CampusA";"20120606";2012;"6";6;0;"Tue"
"CampusA";"20120607";2012;"6";7;2170;"Wed"
"CampusA";"20120608";2012;"6";8;2420;"Thu"
"CampusA";"20120609";2012;"6";9;2660;"Fri"
"CampusA";"20120610";2012;"6";10;1820;"Sat"
"CampusA";"20120611";2012;"6";11;1870;"Sun"
"CampusA";"20120612";2012;"6";12;130;"Mon"
"CampusA";"20120613";2012;"6";13;320;"Tue"
"CampusA";"20120614";2012;"6";14;1580;"Wed"
"CampusA";"20120615";2012;"6";15;1560;"Thu"
"CampusA";"20120616";2012;"6";16;2390;"Fri"
"CampusA";"20120617";2012;"6";17;2480;"Sat"
"CampusA";"20120618";2012;"6";18;1820;"Sun"
"CampusA";"20120619";2012;"6";19;410;"Mon"
"CampusA";"20120620";2012;"6";20;6;"Tue"
"CampusA";"20120621";2012;"6";21;420;"Wed"
"CampusA";"20120622";2012;"6";22;1240;"Thu"
"CampusA";"20120623";2012;"6";23;1660;"Fri"
"CampusA";"20120624";2012;"6";24;2020;"Sat"
"CampusA";"20120625";2012;"6";25;2010;"Sun"
"CampusA";"20120626";2012;"6";26;480;"Mon"
"CampusA";"20120627";2012;"6";27;29;"Tue"
"CampusA";"20120628";2012;"6";28;310;"Wed"
"CampusA";"20120629";2012;"6";29;1280;"Thu"
"CampusA";"20120630";2012;"6";30;910;"Fri"
"CampusA";"20120701";2012;"7";1;2440;"Sat"
"CampusA";"20120702";2012;"7";2;2840;"Sun"
"CampusA";"20120703";2012;"7";3;2850;"Mon"
"CampusA";"20120704";2012;"7";4;3220;"Tue"
"CampusA";"20120705";2012;"7";5;12;"Wed"
"CampusA";"20120706";2012;"7";6;0;"Thu"
"CampusA";"20120707";2012;"7";7;3140;"Fri"
"CampusA";"20120708";2012;"7";8;5000;"Sat"
"CampusA";"20120709";2012;"7";9;4100;"Sun"
"CampusA";"20120710";2012;"7";10;3180;"Mon"
"CampusA";"20120711";2012;"7";11;3010;"Tue"
"CampusA";"20120712";2012;"7";12;310;"Wed"
"CampusA";"20120713";2012;"7";13;500;"Thu"
"CampusA";"20120714";2012;"7";14;2800;"Fri"
"CampusA";"20120715";2012;"7";15;2120;"Sat"
"CampusA";"20120716";2012;"7";16;2980;"Sun"
"CampusA";"20120717";2012;"7";17;2560;"Mon"
"CampusA";"20120718";2012;"7";18;2360;"Tue"
"CampusA";"20120719";2012;"7";19;600;"Wed"
"CampusA";"20120720";2012;"7";20;62;"Thu"
"CampusA";"20120721";2012;"7";21;960;"Fri"
"CampusA";"20120722";2012;"7";22;2380;"Sat"
"CampusA";"20120723";2012;"7";23;2610;"Sun"
"CampusA";"20120724";2012;"7";24;2530;"Mon"
"CampusA";"20120725";2012;"7";25;2270;"Tue"
"CampusA";"20120726";2012;"7";26;400;"Wed"
"CampusA";"20120727";2012;"7";27;32;"Thu"
"CampusA";"20120728";2012;"7";28;770;"Fri"
"CampusA";"20120729";2012;"7";29;1750;"Sat"
"CampusA";"20120730";2012;"7";30;1340;"Sun"
"CampusA";"20120801";2012;"8";1;2870;"Mon"
"CampusA";"20120802";2012;"8";2;3810;"Tue"
"CampusA";"20120803";2012;"8";3;2010;"Wed"
"CampusA";"20120804";2012;"8";4;3220;"Thu"
"CampusA";"20120805";2012;"8";5;17;"Fri"
"CampusA";"20120806";2012;"8";6;0;"Sat"
"CampusA";"20120807";2012;"8";7;3250;"Sun"
"CampusA";"20120808";2012;"8";8;3710;"Mon"
"CampusA";"20120809";2012;"8";9;3020;"Tue"
"CampusA";"20120810";2012;"8";10;3620;"Wed"
"CampusA";"20120811";2012;"8";11;3400;"Thu"
"CampusA";"20120812";2012;"8";12;520;"Fri"
"CampusA";"20120813";2012;"8";13;460;"Sat"
"CampusA";"20120814";2012;"8";14;2970;"Sun"
"CampusA";"20120815";2012;"8";15;2490;"Mon"
"CampusA";"20120816";2012;"8";16;2970;"Tue"
"CampusA";"20120817";2012;"8";17;3240;"Wed"
"CampusA";"20120818";2012;"8";18;2470;"Thu"
"CampusA";"20120819";2012;"8";19;560;"Fri"
"CampusA";"20120820";2012;"8";20;78;"Sat"
"CampusA";"20120821";2012;"8";21;770;"Sun"
"CampusA";"20120822";2012;"8";22;2020;"Mon"
"CampusA";"20120823";2012;"8";23;1840;"Tue"
"CampusA";"20120824";2012;"8";24;1950;"Wed"
"CampusA";"20120825";2012;"8";25;2160;"Thu"
"CampusA";"20120826";2012;"8";26;760;"Fri"
"CampusA";"20120827";2012;"8";27;50;"Sat"
"CampusA";"20120828";2012;"8";28;700;"Sun"
"CampusA";"20120829";2012;"8";29;2080;"Mon"
"CampusA";"20120830";2012;"8";30;1130;"Tue"
"CampusA";"20120901";2012;"9";1;1870;"Wed"
"CampusA";"20120902";2012;"9";2;2470;"Thu"
"CampusA";"20120903";2012;"9";3;1770;"Fri"
"CampusA";"20120904";2012;"9";4;1370;"Sat"
"CampusA";"20120905";2012;"9";5;1;"Sun"
"CampusA";"20120906";2012;"9";6;0;"Mon"
"CampusA";"20120907";2012;"9";7;1620;"Tue"
"CampusA";"20120908";2012;"9";8;2440;"Wed"
"CampusA";"20120909";2012;"9";9;1990;"Thu"
"CampusA";"20120910";2012;"9";10;3090;"Fri"
"CampusA";"20120911";2012;"9";11;2030;"Sat"
"CampusA";"20120912";2012;"9";12;200;"Sun"
"CampusA";"20120913";2012;"9";13;350;"Mon"
"CampusA";"20120914";2012;"9";14;1740;"Tue"
"CampusA";"20120915";2012;"9";15;1550;"Wed"
"CampusA";"20120916";2012;"9";16;2500;"Thu"
"CampusA";"20120917";2012;"9";17;1810;"Fri"
"CampusA";"20120918";2012;"9";18;1530;"Sat"
"CampusA";"20120919";2012;"9";19;310;"Sun"
"CampusA";"20120920";2012;"9";20;15;"Mon"
"CampusA";"20120921";2012;"9";21;490;"Tue"
"CampusA";"20120922";2012;"9";22;1460;"Wed"
"CampusA";"20120923";2012;"9";23;1700;"Thu"
"CampusA";"20120924";2012;"9";24;1000;"Fri"
"CampusA";"20120925";2012;"9";25;1590;"Sat"
"CampusA";"20120926";2012;"9";26;360;"Sun"
"CampusA";"20120927";2012;"9";27;36;"Mon"
"CampusA";"20120928";2012;"9";28;430;"Tue"
"CampusA";"20120929";2012;"9";29;1310;"Wed"
"CampusA";"20120930";2012;"9";30;760;"Thu"
"CampusA";"20121001";2012;"10";1;1420;"Fri"
"CampusA";"20121002";2012;"10";2;2730;"Sat"
"CampusA";"20121003";2012;"10";3;1570;"Sun"
"CampusA";"20121004";2012;"10";4;2340;"Mon"
"CampusA";"20121005";2012;"10";5;5;"Tue"
"CampusA";"20121006";2012;"10";6;0;"Wed"
"CampusA";"20121007";2012;"10";7;2400;"Thu"
"CampusA";"20121008";2012;"10";8;2010;"Fri"
"CampusA";"20121009";2012;"10";9;2170;"Sat"
"CampusA";"20121010";2012;"10";10;2320;"Sun"
"CampusA";"20121011";2012;"10";11;1750;"Mon"
"CampusA";"20121012";2012;"10";12;270;"Tue"
"CampusA";"20121013";2012;"10";13;300;"Wed"
"CampusA";"20121014";2012;"10";14;2170;"Thu"
"CampusA";"20121015";2012;"10";15;1360;"Fri"
"CampusA";"20121016";2012;"10";16;1500;"Sat"
"CampusA";"20121017";2012;"10";17;1820;"Sun"
"CampusA";"20121018";2012;"10";18;1320;"Mon"
"CampusA";"20121019";2012;"10";19;320;"Tue"
"CampusA";"20121020";2012;"10";20;27;"Wed"
"CampusA";"20121021";2012;"10";21;510;"Thu"
"CampusA";"20121022";2012;"10";22;1310;"Fri"
