,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,redCards,id,goals,assists,secondYellowCards
43,BRA1,221,2011,Série A,,,,,,,181778,,,
0,GB1,379,2023,Premier League,6,1,,,240',,92571,,,
1,EL,379,2023,Europa League,4,1,,,236',,92571,1,,
2,FAC,379,2023,FA Cup,1,1,,,80',,92571,,,
3,CGB,379,2023,EFL Cup,,,,,,,92571,,,
4,UCOL,379,2022,Conference League,7,1,,,517',,92571,,2,
5,GB1,379,2022,Premier League,28,2,,,2.235',,92571,,1,
6,FAC,379,2022,FA Cup,1,,,,12',,92571,,,
7,CGB,379,2022,EFL Cup,1,,,,,,92571,,,
8,ECLQ,379,2022,UECL Qualifiers,1,1,,,81',,92571,,,
9,GB1,379,2021,Premier League,31,3,,,2.728',,92571,2,3,
10,EL,379,2021,Europa League,9,1,,,701',2,92571,,3,
11,FAC,379,2021,FA Cup,1,,,,57',,92571,,1,
12,CGB,379,2021,EFL Cup,1,,,,90',,92571,,,
13,GB1,379,2020,Premier League,36,3,,,3.172',,92571,,8,
14,FAC,379,2020,FA Cup,2,,,,137',,92571,,,
15,CGB,379,2020,EFL Cup,1,,,,90',,92571,,,
16,GB1,379,2019,Premier League,31,7,,,2.730',,92571,3,,
17,FAC,379,2019,FA Cup,1,,,,90',,92571,,,
18,CGB,379,2019,EFL Cup,1,,,,90',,92571,,,
19,GB1,379,2018,Premier League,20,1,,,1.589',,92571,,1,
20,FAC,379,2018,FA Cup,,,,,,,92571,,,
21,CGB,379,2018,EFL Cup,2,,,,180',,92571,,1,
22,GB1,379,2017,Premier League,36,7,,,3.072',,92571,1,7,
23,FAC,379,2017,FA Cup,1,,,,90',,92571,,,
24,CGB,379,2017,EFL Cup,2,,,,155',,92571,,,
25,GB1,379,2016,Premier League,26,2,,,2.119',,92571,,2,1
26,FAC,379,2016,FA Cup,1,,,,90',,92571,,,
27,CGB,379,2016,EFL Cup,2,,,,135',,92571,,,
28,GB1,379,2015,Premier League,37,1,,,3.315',,92571,2,4,
29,FAC,379,2015,FA Cup,6,,,,570',,92571,,,
30,CGB,379,2015,League Cup,1,,,,120',,92571,,,
31,ELQ,379,2015,Europa League Qualifying,3,2,,,300',,92571,,,
32,GB1,379,2014,Premier League,38,5,,,3.420',,92571,2,4,
33,FAC,379,2014,FA Cup,4,,,,390',,92571,,,
34,GB2,677,2013,Championship,42,2,,,3.745',1,92571,2,14,
35,FAC,677,2013,FA Cup,1,,,,90',,92571,,,
36,GB2,677,2012,Championship,46,2,,,4.140',,92571,3,5,
37,FAC,677,2012,FA Cup,1,,,,90',,92571,,,
38,CGB,677,2012,League Cup,2,,,,210',,92571,1,,
39,GB2,677,2011,Championship,44,2,,,3.931',,92571,1,5,1
40,FAC,677,2011,FA Cup,1,,,,90',,92571,,,
41,CGB,677,2011,League Cup,1,,,,90',,92571,,1,
42,GB3,1074,2010,League One,43,4,,,3.732',,92571,4,5,
43,GBFL,1074,2010,EFL Trophy,3,,,,198',,92571,,,
44,FAC,1074,2010,FA Cup,1,,,,90',,92571,1,1,
45,CGB,1074,2010,League Cup,2,,,,180',,92571,,,
46,GB3,1074,2009,League One,14,2,,,1.206',,92571,,,
47,FAC,1074,2009,FA Cup,,,,,,,92571,,,
48,GBFL,1074,2009,EFL Trophy,1,,,,90',,92571,,,
49,CGB,1074,2009,League Cup,2,1,,,180',,92571,,1,
50,GB3,1074,2008,League One,13,,,,820',,92571,1,,
51,FAC,1074,2008,FA Cup,1,,,,32',,92571,,,
52,GBFL,1074,2008,EFL Trophy,,,,,,,92571,,,
0,GB1,379,2023,Premier League,29,5,,,2.575',,157672,,7,1
1,EL,379,2023,Europa League,5,,,,448',,157672,,,
2,FAC,379,2023,FA Cup,2,,,,140',,157672,,,
3,CGB,379,2023,EFL Cup,2,,,,162',,157672,,,
4,UCOL,379,2022,Conference League,9,2,,,786',,157672,,,
5,GB1,379,2022,Premier League,27,5,,,2.139',,157672,,1,
6,FAC,379,2022,FA Cup,,,,,,,157672,,,
7,CGB,379,2022,EFL Cup,1,,,,77',,157672,,,
8,ECLQ,379,2022,UECL Qualifiers,1,,,,90',,157672,,,
9,GB1,379,2021,Premier League,28,3,,,2.210',,157672,,4,1
10,EL,379,2021,Europa League,4,,,,357',,157672,,1,
11,FAC,379,2021,FA Cup,,,,,,,157672,,,
12,CGB,379,2021,EFL Cup,2,,,,81',,157672,,,
13,GB1,379,2020,Premier League,34,3,,,3.055',,157672,,7,
14,FAC,379,2020,FA Cup,2,,,,210',,157672,,,
15,CLQ,62,2020,Champions League Qu.,2,,,,180',,157672,,,
16,TS1,62,2020,Fortuna Liga,5,1,,,366',,157672,,3,
17,T1MR,62,2019,Fortuna Liga Champ. Gr.,5,,,,450',,157672,,,
18,TS1,62,2019,Fortuna Liga,27,3,,,2.428',,157672,3,,
19,CL,62,2019,Champions League,6,1,,,540',,157672,,,
20,TSP,62,2019,MOL Cup,1,,,,29',,157672,,,
21,CLQ,62,2019,Champions League Qu.,2,1,,,180',,157672,,,
22,CSSP,62,2019,Cesko-slovensky Superpohar,1,,,,90',,157672,,,
23,T1MR,62,2018,Fortuna Liga Champ. Gr.,5,,,,450',,157672,,1,
24,TSP,62,2018,MOL Cup,,,,,,,157672,,,
25,TS1,62,2018,Fortuna Liga,23,1,,,2.013',,157672,3,3,
26,EL,62,2018,Europa League,9,4,,,803',,157672,1,2,
27,CLQ,62,2018,Champions League Qu.,2,2,,,180',,157672,,,
28,TS1,697,2017,HET Liga,30,4,,,2.700',,157672,2,3,
29,TSP,697,2017,MOL Cup,3,,,,168',,157672,,,
30,TS1,697,2016,ePojisteni.cz Li,17,2,,,1.303',,157672,,,1
31,CZ21,7133,2016,Juniorska liga,2,,,,180',,157672,,,
32,EL,697,2016,Europa League,6,1,,,540',,157672,,,
33,ELQ,697,2016,Europa League Qualifying,4,1,,,360',,157672,2,1,
34,TS1,697,2015,Synot Liga,27,4,,,2.430',,157672,1,3,
35,TSP,697,2015,MOL Cup,4,1,,,315',,157672,,,
36,EL,697,2015,Europa League,6,,,,535',,157672,1,,
37,ELQ,697,2015,Europa League Qualifying,4,1,,,360',,157672,,1,
38,CZSC,697,2015,Superpohar,1,,,,8',,157672,,,
39,TS1,697,2014,Synot Liga,13,,,,957',,157672,,1,
40,TSP,697,2014,Pohar FACR,3,,,,270',,157672,,,
41,ELQ,697,2014,Europa League Qualifying,3,,,,270',,157672,,,
42,TS1,697,2013,Gambrinus Liga,21,2,,,1.698',,157672,,1,
43,EL,697,2013,Europa League,4,2,,,290',,157672,,,
44,TSP,697,2013,Pohar C. posty,1,,,,120',,157672,,,
45,ELQ,697,2013,Europa League Qualifying,,,,,,,157672,,,
46,TS1,697,2012,Gambrinus Liga,10,,,,284',,157672,,,
47,TSP,697,2012,Pohar C. posty,1,,,,1',,157672,,,
48,TS2,479,2011,FNL,13,,,,1.131',,157672,1,,1
49,TS2,8684,2010,FNL,14,2,,,940',1,157672,,,
0,GB1,379,2023,Premier League,11,1,,,425',,468002,,,
1,EL,379,2023,Europa League,2,,,,90',,468002,,,
2,FAC,379,2023,FA Cup,2,,,,40',,468002,,,
3,CGB,379,2023,EFL Cup,2,,,,180',,468002,,1,
4,GBFL,9267,2023,EFL Trophy,2,,,,180',,468002,,,
5,GB21,9267,2023,Premier League 2,1,,,,90',,468002,,,
6,UCOL,379,2022,Conference League,6,1,,,527',,468002,,1,
7,GB1,379,2022,Premier League,17,,,,858',,468002,,,
8,FAC,379,2022,FA Cup,3,,,,270',,468002,,,
9,CGB,379,2022,EFL Cup,1,,,,90',,468002,,,
10,ECLQ,379,2022,UECL Qualifiers,2,,,,180',,468002,,,
11,GB1,379,2021,Premier League,20,1,,,1.395',,468002,1,,
12,EL,379,2021,Europa League,8,,,,682',,468002,,,
13,FAC,379,2021,FA Cup,3,,,,243',,468002,,,
14,CGB,379,2021,EFL Cup,3,,,,270',,468002,,,
15,GB21,9267,2021,Premier League 2,1,1,,,90',,468002,,,
16,GB1,379,2020,Premier League,14,1,,,518',,468002,1,,
17,FAC,379,2020,FA Cup,3,,,,237',,468002,,,
18,GBFL,9267,2020,EFL Trophy,1,,,,90',,468002,,,
19,GB21,9267,2020,Premier League 2,1,,,,90',,468002,,,
20,CGB,379,2020,EFL Cup,3,1,,,264',,468002,,,
21,GB1,379,2019,Premier League,3,,,,270',,468002,,,
22,GB21,9267,2019,Premier League 2,7,,,,533',,468002,,2,
23,GBFL,9267,2019,EFL Trophy,1,1,,,90',,468002,,1,
24,CGB,379,2019,EFL Cup,,,,,,,468002,,,
25,GB21,9267,2018,Premier League 2,20,5,,,1.790',,468002,1,,
26,GB1,379,2018,Premier League,1,,,,63',,468002,,,
27,GBFL,9267,2018,EFL Trophy,3,,,,270',,468002,,,
28,GB21,9267,2017,Premier League 2,14,3,,,1.134',,468002,,1,
29,FAYC,9955,2017,FA Youth Cup,1,,,,90',,468002,,,
30,GBFL,9267,2017,EFL Trophy,3,,,,270',,468002,,1,
31,GB1,379,2017,Premier League,,,,,,,468002,,,
32,GB18,9955,2017,U18 Premier League,2,,,,135',,468002,,,
33,18GB,9955,2016,U18 PL - Final Stage,3,,,,270',,468002,,,1
34,GB18,9955,2016,U18 Premier League,19,2,,,1.654',1,468002,,1,
35,GBFL,9267,2016,EFL Trophy,,,,,,,468002,,,
0,GB1,379,2023,Premier League,25,10,,,1.973',,401356,1,1,
1,EL,379,2023,Europa League,6,3,,,418',,401356,1,1,
2,FAC,379,2023,FA Cup,1,1,,,75',,401356,,,
3,CGB,379,2023,EFL Cup,3,1,,,195',,401356,,,
4,NL1,610,2022,Eredivisie,31,10,,,2.587',,401356,3,3,
5,NLP,610,2022,KNVB Beker,4,3,,,309',,401356,,,
6,EL,610,2022,Europa League,2,,,,180',,401356,,,1
7,CL,610,2022,Champions League,6,2,,,533',,401356,1,,
8,NLSC,610,2022,Johan Cruijff Schaal,1,1,,,90',,401356,,,
9,NL1,610,2021,Eredivisie,31,5,,,2.337',,401356,5,1,
10,NLP,610,2021,KNVB Beker,3,,,,227',,401356,,,
11,CL,610,2021,Champions League,7,4,,,558',,401356,,,
12,NLSC,610,2021,Johan Cruijff Schaal,,,,,,,401356,,,
13,NL1,610,2020,Eredivisie,24,4,,,1.551',2,401356,2,2,
14,NLP,610,2020,KNVB Beker,5,1,,,433',,401356,,,
15,EL,610,2020,Europa League,6,1,,,520',,401356,,,
16,CL,610,2020,Champions League,4,,,,123',,401356,,,
17,NL1,610,2019,Eredivisie,12,1,,,557',,401356,,,
18,NLP,610,2019,KNVB Beker,3,,,,261',,401356,,,
19,EL,610,2019,Europa League,1,1,,,67',,401356,,,
20,CL,610,2019,Champions League,6,1,,,376',,401356,1,,
21,CLQ,610,2019,Champions League Qu.,1,1,,,89',,401356,1,,
22,POME,3631,2018,Liguilla Clausura,,,,,,,401356,,,
23,MEX1,3631,2018,Liga MX Clausura,16,3,,,1.310',,401356,1,,
24,MXCC,3631,2018,Copa MX Clausura,8,,,,602',,401356,,1,
25,POMX,3631,2018,Liguilla Apertura,4,2,,,338',,401356,2,,
26,MEXA,3631,2018,Liga MX Apertura,14,2,,,1.050',,401356,,,1
27,MXCA,3631,2018,Copa MX Apertura,4,,,,247',,401356,,,
28,POME,3631,2017,Liguilla Clausura,3,1,,,262',,401356,,,
29,MEX1,3631,2017,Liga MX Clausura,10,,,,620',,401356,,,
30,CCL,3631,2017,CONCACAF CL,4,,,,294',,401356,,,
31,POMX,3631,2017,Liguilla Apertura,3,,,,244',1,401356,,,1
32,MEXA,3631,2017,Liga MX Apertura,15,1,,,1.148',1,401356,,,
33,MXCA,3631,2017,Copa MX Apertura,4,1,,,257',,401356,,,
34,MEX1,3631,2016,Liga MX Clausura,12,2,,,932',,401356,1,,
35,MXCC,3631,2016,Copa MX Clausura,3,,,,270',,401356,,,
36,POMX,3631,2016,Liguilla Apertura,6,2,,,438',,401356,1,,
37,KLUB,3631,2016,Club World Cup,1,,,,45',,401356,,,
38,MEXA,3631,2016,Liga MX Apertura,3,1,,,258',,401356,,,
39,MXCA,3631,2016,Copa MX Apertura,3,,,,136',,401356,,,
40,M20A,25014,2016,Liga MX Sub-20 Apertura,5,,,,439',,401356,,,
41,M2L2,25014,2015,Liguilla MX Sub-20 Clausura,2,,,,123',,401356,,,
42,M20C,25014,2015,Liga MX Sub-20 Clausura,11,2,,,932',1,401356,,,
43,M2L1,25014,2015,Liguilla MX Sub-20 Apertura,4,1,,,360',,401356,,,
44,M20A,25014,2015,Liga MX Sub-20 Apertura,1,,,,3',,401356,,,
0,GB1,379,2023,Premier League,30,6,,,2.419',,283628,6,1,
1,EL,379,2023,Europa League,8,,,,492',,283628,2,1,
2,FAC,379,2023,FA Cup,2,,,,180',,283628,,,
3,CGB,379,2023,EFL Cup,3,1,,,270',,283628,1,,
4,UCOL,379,2022,Conference League,9,2,,,507',,283628,,1,
5,GB1,379,2022,Premier League,36,3,,,2.819',,283628,2,3,
6,FAC,379,2022,FA Cup,3,1,,,249',,283628,,1,
7,CGB,379,2022,EFL Cup,,,,,,,283628,,,
8,ECLQ,379,2022,UECL Qualifiers,2,,,,158',,283628,1,1,
9,GB1,379,2021,Premier League,35,3,,,3.062',,283628,5,1,
10,EL,379,2021,Europa League,11,,,,875',,283628,1,,
11,FAC,379,2021,FA Cup,3,,,,200',,283628,,,
12,CGB,379,2021,EFL Cup,2,,,,180',,283628,,,
13,GB1,379,2020,Premier League,38,7,,,3.420',1,283628,10,1,
14,FAC,379,2020,FA Cup,3,,,,212',,283628,,,
15,CGB,379,2020,EFL Cup,,,,,,,283628,,,
16,GB1,379,2019,Premier League,13,,,,1.041',,283628,3,,
17,TS1,62,2019,Fortuna Liga,17,,,,1.518',,283628,8,3,
18,CL,62,2019,Champions League,6,1,,,540',,283628,2,,
19,CLQ,62,2019,Champions League Qu.,2,1,,,180',,283628,,,
20,CSSP,62,2019,Cesko-slovensky Superpohar,1,,,,80',,283628,2,,
21,T1MR,62,2018,Fortuna Liga Champ. Gr.,5,1,,,450',,283628,3,1,
22,TSP,62,2018,MOL Cup,2,1,,,180',,283628,3,,
23,TS1,62,2018,Fortuna Liga,29,4,,,2.604',,283628,10,5,
24,EL,62,2018,Europa League,11,4,,,1.020',,283628,2,3,
25,CLQ,62,2018,Champions League Qu.,2,,,,180',,283628,,,
26,TS1,62,2017,HET Liga,27,5,,,2.194',,283628,3,1,
27,TSP,62,2017,MOL Cup,4,,,,360',,283628,,,
28,EL,62,2017,Europa League,5,1,,,450',,283628,,,
29,CLQ,62,2017,Champions League Qu.,3,1,,,184',,283628,,,
30,TS1,697,2016,ePojisteni.cz Li,12,4,,,1.080',,283628,,2,
31,TSP,697,2016,MOL Cup,1,1,,,120',,283628,,,
32,TS1,62,2016,ePojisteni.cz Li,7,,,,452',,283628,,,
33,TSP,62,2016,MOL Cup,1,,,,90',,283628,,,
34,CZ21,6541,2016,Juniorska liga,1,,,,61',,283628,,,
35,ELQ,62,2016,Europa League Qualifying,5,1,,,450',,283628,,,
36,TS1,62,2015,Synot Liga,29,6,,,2.606',,283628,7,1,
37,TSP,62,2015,MOL Cup,2,,,,180',,283628,,,
38,TS2,892,2014,FNL,14,4,,,1.235',,283628,,,
39,TS1,62,2013,Gambrinus Liga,,,,,,,283628,,,
40,TSP,62,2013,Pohar C. posty,,,,,,,283628,,,
0,GB1,379,2023,Premier League,7,1,,,291',,351749,,,1
1,EL,379,2023,Europa League,2,,,,13',,351749,,,
2,GB1,281,2023,Premier League,4,,,,89',,351749,,,
3,KLUB,281,2023,Club World Cup,1,,,,13',,351749,,,
4,CL,281,2023,Champions League,4,1,,,126',,351749,1,,
5,CGB,281,2023,EFL Cup,1,1,,,90',,351749,,,
6,USC,281,2023,UEFA Super Cup,,,,,,,351749,,,
7,GBCS,281,2023,Community Shield,,,,,,,351749,,,
8,CL,281,2022,Champions League,3,,,,39',,351749,,,
9,FAC,281,2022,FA Cup,4,,,,161',,351749,,,
10,GB1,281,2022,Premier League,12,1,,,290',,351749,,,
11,CGB,281,2022,EFL Cup,2,,,,103',,351749,,,
12,GBCS,281,2022,Community Shield,,,,,,,351749,,,
13,GB1,399,2021,Premier League,20,4,,,1.595',,351749,,1,
14,CGB,399,2021,EFL Cup,3,,,,270',,351749,1,,
15,GB1,399,2020,Premier League,29,10,,,2.428',,351749,1,2,
16,GB21,20116,2020,Premier League 2,1,,,,45',,351749,,1,
17,FAC,399,2020,FA Cup,1,1,,,90',,351749,,,
18,CGB,399,2020,EFL Cup,,,,,,,351749,,,
19,GB2,399,2019,Championship,37,9,,,3.254',1,351749,2,2,
20,FAC,399,2019,FA Cup,1,,,,90',,351749,,,
21,CGB,399,2019,EFL Cup,2,,,,180',,351749,,,
22,POCC,399,2018,Championship Play-Offs,2,1,,,180',,351749,,,
23,GB2,399,2018,Championship,42,8,,,3.503',1,351749,1,3,
24,CGB,399,2018,EFL Cup,2,,,,180',,351749,,,
25,GB2,399,2017,Championship,41,13,,,3.198',,351749,7,3,
26,FAC,399,2017,FA Cup,1,,,,90',,351749,,,
27,CGB,399,2017,EFL Cup,1,,,,72',,351749,,,
28,GB2,399,2016,Championship,33,4,,,2.133',1,351749,1,2,1
29,FAC,399,2016,FA Cup,2,1,,,180',,351749,,,
30,CGB,399,2016,EFL Cup,5,1,,,343',,351749,,,
31,GB2,399,2015,Championship,10,2,,,284',,351749,,,
32,FAC,399,2015,FA Cup,,,,,,,351749,,,
33,CGB,399,2015,League Cup,,,,,,,351749,,,
34,GB2,399,2014,Championship,2,,,,155',,351749,1,,
35,FAC,399,2014,FA Cup,,,,,,,351749,,,
0,GB1,379,2023,Premier League,30,4,,,2.514',,181579,5,7,
1,EL,379,2023,Europa League,8,,,,631',,181579,,4,
2,FAC,379,2023,FA Cup,2,1,,,180',,181579,,,
3,CGB,379,2023,EFL Cup,2,,,,27',,181579,,,
4,GB2,180,2023,Championship,1,,,,90',,181579,,1,
5,GB1,180,2022,Premier League,38,6,,,3.372',,181579,9,4,
6,FAC,180,2022,FA Cup,2,1,,,121',,181579,1,1,
7,CGB,180,2022,EFL Cup,5,,,,480',,181579,1,,
8,GB1,180,2021,Premier League,36,3,,,3.217',1,181579,10,5,
9,FAC,180,2021,FA Cup,4,,,,420',,181579,1,1,
10,CGB,180,2021,EFL Cup,2,,,,114',,181579,,2,
11,GB1,180,2020,Premier League,38,5,,,3.420',,181579,8,7,
12,FAC,180,2020,FA Cup,5,,,,450',,181579,1,,
13,CGB,180,2020,EFL Cup,1,,,,90',,181579,,,
14,GB1,180,2019,Premier League,38,9,,,3.420',,181579,5,3,
15,FAC,180,2019,FA Cup,3,,,,220',,181579,,,
16,CGB,180,2019,EFL Cup,3,1,,,270',,181579,,2,
17,GB1,180,2018,Premier League,26,4,,,1.942',,181579,7,,
18,FAC,180,2018,FA Cup,2,,,,210',,181579,,,
19,CGB,180,2018,EFL Cup,1,,,,90',,181579,,,
20,GB1,180,2017,Premier League,30,3,,,1.714',,181579,3,3,
21,FAC,180,2017,FA Cup,2,,,,180',,181579,1,1,
22,GB21,36546,2017,Premier League 2,2,1,,,180',,181579,1,,
23,CGB,180,2017,EFL Cup,1,,,,90',,181579,,,
24,GB1,180,2016,Premier League,30,4,,,1.884',,181579,4,4,
25,CGB,180,2016,EFL Cup,5,,,,337',,181579,,1,
26,FAC,180,2016,FA Cup,2,,,,180',,181579,,,
27,EL,180,2016,Europa League,6,1,,,458',,181579,,,
28,GB1,180,2015,Premier League,33,5,,,1.533',,181579,2,4,
29,GB21,36546,2015,U21 PL,1,,,,90',,181579,1,1,
30,FAC,180,2015,FA Cup,1,,,,14',,181579,,,
31,CGB,180,2015,League Cup,2,,,,117',,181579,,1,
32,ELQ,180,2015,Europa League Qualifying,3,,,,263',,181579,,2,
33,GB1,180,2014,Premier League,25,,,,1.476',1,181579,1,7,
34,GB21,36546,2014,U21 PL,2,,,,180',,181579,,,
35,FAC,180,2014,FA Cup,3,,,,270',,181579,,1,
36,CGB,180,2014,League Cup,2,,,,180',,181579,,,
37,GB1,180,2013,Premier League,34,3,,,1.604',,181579,,2,
38,FAC,180,2013,FA Cup,3,,,,236',,181579,,,
39,CGB,180,2013,League Cup,2,,,,123',,181579,,1,
40,GB1,180,2012,Premier League,15,,,,483',,181579,,1,
41,GBEG,36546,2012,U21 PL Elite Group,5,1,,,450',,181579,,,
42,FAC,180,2012,FA Cup,1,1,,,90',,181579,,,
43,GB21,36546,2012,U21 PL,2,,,,180',,181579,,,
44,CGB,180,2012,League Cup,3,,,,270',,181579,,,
45,FAC,180,2011,FA Cup,1,,,,72',,181579,1,,
46,CGB,180,2011,League Cup,1,,,,90',,181579,,,
0,GB1,379,2023,Premier League,24,7,,,2.033',,444523,3,6,
1,EL,379,2023,Europa League,8,2,,,612',,444523,4,,
2,FAC,379,2023,FA Cup,1,,,,14',,444523,,1,
3,CGB,379,2023,EFL Cup,2,,,,123',,444523,,,
4,UCOL,379,2022,Conference League,11,2,,,617',,444523,1,4,
5,GB1,379,2022,Premier League,28,5,,,2.172',,444523,4,3,
6,FAC,379,2022,FA Cup,2,1,,,176',,444523,,,
7,FR1,1041,2022,Ligue 1,2,,,,161',,444523,,,
8,FR1,1041,2021,Ligue 1,35,3,,,2.707',,444523,9,6,
9,EL,1041,2021,Europa League,9,1,,,568',,444523,2,1,
10,FR1,1041,2020,Ligue 1,30,3,,,2.287',,444523,9,5,1
11,FRC,1041,2020,Coupe de France,4,2,,,260',,444523,1,1,
12,IT1,5,2020,Serie A,,,,,,,444523,,,
13,IT1,5,2019,Serie A,24,7,,,1.099',,444523,,1,
14,CIT,5,2019,Italy Cup,3,,,,100',,444523,,,
15,IT1,5,2018,Serie A,13,5,,,851',1,444523,1,1,
16,CIT,5,2018,Italy Cup,3,,,,256',,444523,,1,
17,SCI,5,2018,Supercoppa Italiana,1,,,,71',,444523,,,
18,BRA1,614,2018,Série A,32,7,,,2.747',,444523,10,2,1
19,BRC,614,2018,Copa do Brasil,6,1,,,523',,444523,,2,
20,CLI,614,2018,Libertadores,7,3,,,630',,444523,,2,
21,CS,614,2017,Copa Sudamericana,9,2,,,381',,444523,2,,
22,BRA1,614,2017,Série A,17,3,,,940',,444523,1,1,
23,BRC,614,2017,Copa do Brasil,3,,,,182',,444523,1,,
24,CLI,614,2017,Libertadores,,,,,,,444523,,,
25,BRA1,614,2016,Série A,,,,,,,444523,,,
26,BRC,614,2016,Copa do Brasil,,,,,,,444523,,,
0,GB1,379,2023,Premier League,26,6,,,1.863',,543499,7,5,
1,EL,379,2023,Europa League,7,1,,,595',,543499,4,,
2,CGB,379,2023,EFL Cup,3,,,,251',,543499,1,,
3,ELQ,610,2023,Europa League Qualifying,1,,,,90',,543499,3,,
4,NL1,610,2023,Eredivisie,2,,,,180',,543499,1,1,
5,NL1,610,2022,Eredivisie,30,1,,,1.789',,543499,11,4,
6,NLP,610,2022,KNVB Beker,3,,,,241',,543499,1,1,
7,EL,610,2022,Europa League,2,1,,,180',,543499,1,,
8,CL,610,2022,Champions League,6,1,,,452',,543499,4,2,
9,NLSC,610,2022,Johan Cruijff Schaal,1,1,,,27',,543499,1,,
10,NL1,610,2021,Eredivisie,16,,,,411',,543499,1,1,
11,NL2,8817,2021,Keuken Kampioen Divisie,5,,,,330',,543499,5,,
12,NLP,610,2021,KNVB Beker,2,,,,16',,543499,,,
13,CL,610,2021,Champions League,2,,,,23',,543499,,,
14,NL1,610,2020,Eredivisie,17,3,,,797',,543499,4,3,
15,NLP,610,2020,KNVB Beker,1,,,,31',,543499,,,
16,EL,610,2020,Europa League,3,,,,45',,543499,,,
17,CL,610,2020,Champions League,1,,,,9',,543499,,,
18,DKMR,2778,2019,Superliga Championship round,4,1,,,350',,543499,2,,
19,DK1,2778,2019,Superliga,21,1,,,1.651',,543499,9,1,1
20,DKP,2778,2019,Oddset Pokalen,2,1,,,126',,543499,,,
21,DKRE,62689,2019,Reserveligaen,1,,,,90',,543499,1,,
22,DKMR,2778,2018,Superliga Championship round,10,3,,,833',,543499,2,1,
23,DK1,2778,2018,Superliga,16,,,,778',,543499,1,1,
24,DKRQ,62689,2018,Reserveligaen Spring,1,,,,45',,543499,1,,
25,DKP,2778,2018,Oddset Pokalen,2,1,,,180',,543499,,,
26,DKRE,62689,2018,Reserveligaen,4,,,,256',,543499,,,
27,ELQ,2778,2018,Europa League Qualifying,2,,,,92',,543499,,,
0,GB1,379,2023,Premier League,5,,,,102',,234781,1,,
1,FAC,379,2023,FA Cup,2,,,,105',,234781,,,
2,EL,379,2023,Europa League,5,,,,53',,234781,,1,
3,CGB,379,2023,EFL Cup,1,,,,66',,234781,,,
4,UCOL,379,2022,Conference League,5,1,,,207',,234781,,3,
5,GB1,379,2022,Premier League,14,,,,233',,234781,,,
6,GB21,9267,2022,Premier League 2,1,,,,45',,234781,,,
7,ECLQ,379,2022,UECL Qualifiers,2,,,,180',,234781,,2,
8,GB1,1132,2021,Premier League,26,2,,,1.774',,234781,9,1,
9,CGB,1132,2021,EFL Cup,2,,,,105',,234781,,1,
10,FR1,1041,2021,Ligue 1,1,,,,65',,234781,,,1
11,FR1,1041,2020,Ligue 1,36,5,,,2.455',,234781,2,5,
12,FRC,1041,2020,Coupe de France,3,,,,234',,234781,2,1,
13,CL,1041,2019,Champions League,8,2,,,549',,234781,1,1,
14,FRL,1041,2019,Coupe de la Ligue,4,,,,390',,234781,,,
15,FR1,1041,2019,Ligue 1,22,1,,,1.327',,234781,4,3,
16,FRC,1041,2019,Coupe de France,4,,,,280',,234781,1,1,
17,FR1,1041,2018,Ligue 1,27,2,,,1.274',,234781,7,5,
18,FRC,1041,2018,Coupe de France,4,,,,203',,234781,2,,
19,CL,1041,2018,Champions League,5,,,,215',,234781,3,,
20,FRL,1041,2018,Coupe de la Ligue,,,,,,,234781,,,
21,FR1,1041,2017,Ligue 1,30,1,,,1.261',,234781,4,6,
22,EL,1041,2017,Europa League,8,2,,,366',,234781,1,1,
23,FRC,1041,2017,Coupe de France,4,,,,284',,234781,2,1,
24,FRL,1041,2017,Coupe de la Ligue,1,,,,90',,234781,,,
25,FR1,1041,2016,Ligue 1,33,1,,,1.895',,234781,6,2,
26,EL,1041,2016,Europa League,8,1,,,474',,234781,1,,
27,FRC,1041,2016,Coupe de France,2,,,,196',,234781,2,,
28,FRL,1041,2016,Coupe de la Ligue,1,,,,64',,234781,,,
29,CL,1041,2016,Champions League,6,1,,,283',,234781,1,1,
30,FRCH,1041,2016,Trophée des Champions,1,,,,90',,234781,,,
31,FR1,1041,2015,Ligue 1,31,3,,,1.508',1,234781,8,1,
32,FRC,1041,2015,Coupe de France,3,,,,172',,234781,3,1,
33,FRL,1041,2015,Coupe de la Ligue,2,,,,122',,234781,,,
34,CL,1041,2015,Champions League,4,,,,123',,234781,1,,
35,FRYC,7813,2014,Coupe Gambardella,1,,,,55',,234781,,,
36,FR1,1041,2014,Ligue 1,4,,,,153',,234781,,,
37,FRC,1041,2014,Coupe de France,,,,,,,234781,,,
38,FR2,347,2013,Ligue 2,14,1,,,317',,234781,,,
39,FRC,347,2013,Coupe de France,1,,,,90',,234781,,,
40,FRL,347,2013,Coupe de la Ligue,1,,,,63',,234781,,,
41,FR3,347,2012,Championnat National,9,1,,,334',,234781,1,,
42,FRC,347,2012,Coupe de France,2,1,,,115',,234781,,,
0,GB1,379,2023,Premier League,30,2,,,2.698',,314875,15,5,
1,EL,379,2023,Europa League,6,1,,,460',,314875,1,3,
2,FAC,379,2023,FA Cup,1,,,,90',,314875,1,,
3,CGB,379,2023,EFL Cup,2,,,,180',,314875,2,,
4,UCOL,379,2022,Conference League,11,1,,,745',,314875,5,2,
