,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
468,427197,William Bianda,Centre-Back,"Apr 30, 2000",23,France,Standard de Liège 16 FC,"1,85m",left,"Jul 5, 2022",Roma U19,€200k,,,
469,1042580,Brian Silva,Centre-Back,"Jun 2, 2003",20,France,Without Club,"1,93m",right,"Jul 1, 2017",,€75k,,,
470,118689,Leonardo Spinazzola,Left-Back,"Mar 25, 1993",30,Italy,AS Roma,"1,86m",right,"Jul 1, 2019",: Ablöse €29.50m,€10.00m,,,
471,439072,Matías Viña,Left-Back,"Nov 9, 1997",25,Uruguay,CR Flamengo,"1,75m",left,"Jul 1, 2022",Sociedade Esportiva Palmeiras,€8.00m,,"Returned after loan spell with US Sassuolo; date: Jan 24, 2024; fee: End of loan",
472,709970,Jan Oliveras,Left-Back,"Jul 7, 2004",18,Spain,Roma U19,,left,"Jul 1, 2021",,€175k,,,
473,703225,Matteo Falasca,Left-Back,"Apr 27, 2004",19,Italy,Sassuolo Primavera,,left,"Nov 1, 2022",,€100k,,,
474,251075,Zeki Çelik,Right-Back,"Feb 17, 1997",26,Türkiye,AS Roma,"1,80m",right,"Oct 1, 2021",LOSC Lille,€10.00m,,,
475,205006,Rick Karsdorp,Right-Back,"Feb 11, 1995",28,Netherlands,AS Roma,"1,84m",right,"Aug 31, 2022",Feyenoord Rotterdam,€7.00m,,,
476,650993,Filippo Missori,Right-Back,"Mar 24, 2004",19,Italy,US Sassuolo,"1,82m",right,"Jul 1, 2021",,€800k,,,
477,620316,Corentin Louakima,Right-Back,"Feb 28, 2003",20,France,Calcio Lecco 1912,"1,83m",right,"Aug 5, 2022",,€100k,,,
478,199248,Bryan Cristante,Defensive Midfield,"Mar 3, 1995",28,Italy,AS Roma,"1,86m",right,"Jul 1, 2021",Atalanta BC,€20.00m,,,
479,74683,Nemanja Matic,Defensive Midfield,"Aug 1, 1988",34,Serbia,Olympique Lyon,"1,94m",left,"Jul 1, 2017",Manchester United,€4.00m,,,
480,647484,Ebrima Darboe,Defensive Midfield,"Jun 6, 2001",22,The Gambia,UC Sampdoria,"1,79m",right,"Jul 1, 2018",Roma U19,€1.80m,,,
481,787907,Benjamin Tahirovic,Defensive Midfield,"Mar 3, 2003",20,Bosnia-Herzegovina,Ajax Amsterdam,"1,91m",right,"Oct 1, 2022",Roma U19,€1.50m,,,
482,651002,Giacomo Faticanti,Defensive Midfield,"Jul 31, 2004",18,Italy,Ternana Calcio,"1,86m",right,"Jul 1, 2018",,€800k,,,
483,628645,Filippo Tripi,Defensive Midfield,"Jan 6, 2002",21,Italy,NS Mura,"1,85m",right,"Jan 30, 2021",Roma U19,€300k,,,
484,481173,Mady Camara,Central Midfield,"Feb 28, 1997",26,Guinea,Olympiacos Piraeus,"1,82m",right,"Jan 2, 2023",Olympiacos Piraeus,€10.00m,,,
485,562049,Edoardo Bove,Central Midfield,"May 16, 2002",21,Italy,AS Roma,"1,81m",right,"Jul 20, 2022",Roma U19,€10.00m,,,
486,49499,Georginio Wijnaldum,Central Midfield,"Nov 11, 1990",32,Netherlands,Al-Ettifaq FC,"1,75m",right,"Aug 17, 2021",Paris Saint-Germain,€8.00m,,,
487,813137,Niccolò Pisilli,Central Midfield,"Sep 23, 2004",18,Italy,Roma U19,"1,80m",right,"Aug 28, 2022",,€1.00m,,,
488,659415,Riccardo Pagano,Central Midfield,"Nov 28, 2004",18,Italy,Roma U19,"1,75m",right,"Aug 2, 2021",,€900k,,,
489,550108,Nicola Zalewski,Left Midfield,"Jan 23, 2002",21,Poland,AS Roma,"1,75m",both,"Oct 23, 2021",Roma U19,€20.00m,,,
490,240414,Alex Meret,Goalkeeper,"Mar 22, 1997",26,Italy,SSC Napoli,"1,90m",left,"Jul 1, 2019",Udinese Calcio,€18.00m,,,
491,244192,Pierluigi Gollini,Goalkeeper,"Mar 18, 1995",28,Italy,SSC Napoli,"1,94m",right,"Jan 25, 2023",Atalanta BC,€4.50m,,"On loan from Atalanta BC until Jun 30, 2024",
492,25508,Salvatore Sirigu,Goalkeeper,"Jan 12, 1987",36,Italy,Fatih Karagümrük,"1,92m",right,"Aug 11, 2022",Genoa CFC,€500k,,,
493,555557,Hubert Idasiak,Goalkeeper,"Feb 3, 2002",21,Poland,SSC Napoli,"1,88m",right,"Jul 1, 2022",Napoli Primavera,€150k,,,
494,809986,Valerio Boffelli,Goalkeeper,"Sep 4, 2004",18,Italy,Cavese 1919,"1,85m",right,"Aug 19, 2021",,€75k,,,
495,417414,Davide Marfella,Goalkeeper,"Sep 15, 1999",23,Italy,Casertana FC,"1,82m",right,"Jul 27, 2022",SSC Bari,€50k,,,
496,503482,Min-jae Kim,Centre-Back,"Nov 15, 1996",26,"Korea, South",Bayern Munich,"1,90m",right,"Jan 20, 2020",Fenerbahce,€60.00m,,,
497,257732,Amir Rrahmani,Centre-Back,"Feb 24, 1994",29,Kosovo,SSC Napoli,"1,92m",right,"Jul 18, 2022",: Ablöse €14.20m,€25.00m,,,
498,367284,Leo Østigård,Centre-Back,"Nov 28, 1999",23,Norway,SSC Napoli,"1,82m",right,"Aug 18, 2021",Brighton & Hove Albion,€7.00m,,,
499,121985,Juan Jesus,Centre-Back,"Jun 10, 1991",32,Brazil,SSC Napoli,"1,85m",left,"Jul 1, 2022",AS Roma,€3.50m,,,
500,376514,Mathías Olivera,Left-Back,"Oct 31, 1997",25,Uruguay,SSC Napoli,"1,85m",left,"Jan 3, 2018",Getafe CF,€18.00m,,,
501,87884,Mário Rui,Left-Back,"May 27, 1991",32,Portugal,SSC Napoli,"1,68m",left,"Jul 1, 2019",AS Roma,€8.00m,,,
502,169880,Giovanni Di Lorenzo,Right-Back,"Aug 4, 1993",29,Italy,SSC Napoli,"1,83m",right,"Sep 1, 2020",: Ablöse €9.80m,€25.00m,Team captain,,
503,397225,Alessandro Zanoli,Right-Back,"Oct 3, 2000",22,Italy,US Salernitana 1919,"1,88m",right,"Jan 7, 2023",Napoli Primavera,€6.00m,,,
504,144143,Bartosz Bereszyński,Right-Back,"Jul 12, 1992",30,Poland,FC Empoli,"1,83m",right,"Jan 15, 2020",UC Sampdoria,€1.60m,,,
505,192735,Stanislav Lobotka,Defensive Midfield,"Nov 25, 1994",28,Slovakia,SSC Napoli,"1,68m",right,"Jan 11, 2020",Celta de Vigo,€40.00m,,,
506,82070,Diego Demme,Defensive Midfield,"Nov 21, 1991",31,Germany,SSC Napoli,"1,70m",right,"Jul 1, 2022",: Ablöse €10.25m,€3.00m,,,
507,354361,Frank Anguissa,Central Midfield,"Nov 16, 1995",27,Cameroon,SSC Napoli,"1,84m",right,"Aug 4, 2016",Fulham FC,€40.00m,,,
508,181136,Piotr Zieliński,Central Midfield,"May 20, 1994",29,Poland,SSC Napoli,"1,80m",both,"Aug 19, 2022",Udinese Calcio,€35.00m,,"Joining: Without Club; date: Jul 1, 2024; fee: -",
509,450936,Tanguy Ndombélé,Central Midfield,"Dec 28, 1996",26,France,Galatasaray,"1,81m",right,"Sep 1, 2020",Tottenham Hotspur,€22.00m,,,
510,612065,Karim Zedadka,Left Midfield,"Jun 9, 2000",23,Algeria,Ascoli Calcio,"1,84m",right,"Jul 24, 2019",Napoli Primavera,€200k,,,
511,400489,Eljif Elmas,Attacking Midfield,"Sep 24, 1999",23,North Macedonia,RB Leipzig,"1,84m",right,"Jul 1, 2019",Fenerbahce,€26.00m,,,
512,358008,Gianluca Gaetano,Attacking Midfield,"May 5, 2000",23,Italy,Cagliari Calcio,"1,83m",right,"Jul 1, 2022",Napoli Primavera,€4.50m,,,
513,502670,Khvicha Kvaratskhelia,Left Winger,"Feb 12, 2001",22,Georgia,SSC Napoli,"1,83m",both,"Jul 1, 2018",Dinamo Batumi,€85.00m,,,
514,433584,Alessio Zerbin,Left Winger,"Mar 3, 1999",24,Italy,AC Monza,"1,82m",right,"Aug 23, 2019",Napoli Primavera,€4.00m,,,
515,316889,Hirving Lozano,Right Winger,"Jul 30, 1995",27,Mexico,PSV Eindhoven,"1,75m",right,"Jul 1, 2021",: Ablöse €45.00m,€25.00m,,,
516,165895,Matteo Politano,Right Winger,"Aug 3, 1993",29,Italy,SSC Napoli,"1,71m",left,"Jul 4, 2017",Inter Milan,€15.00m,,,
517,400485,Adam Ounas,Right Winger,"Nov 11, 1996",26,Algeria,LOSC Lille,"1,72m",left,"Jul 1, 2023",: Ablöse €12.00m,€7.00m,,,
518,405885,Giacomo Raspadori,Second Striker,"Feb 18, 2000",23,Italy,SSC Napoli,"1,72m",right,"Sep 1, 2020",US Sassuolo,€35.00m,,"Joined from US Sassuolo; date: Jul 1, 2023; fee: €26.00m",
519,401923,Victor Osimhen,Centre-Forward,"Dec 29, 1998",24,Nigeria,SSC Napoli,"1,86m",right,"Jul 1, 2023",LOSC Lille,€120.00m,,,
520,238537,Wladimiro Falcone,Goalkeeper,"Apr 12, 1995",28,Italy,US Lecce,"1,95m",right,"Jul 27, 2023",UC Sampdoria,€5.00m,,"Joined from UC Sampdoria; date: Jul 27, 2023; fee: €4.00m",
521,451154,Federico Brancolini,Goalkeeper,"Jul 14, 2001",21,Italy,US Lecce,"1,92m",right,"Jul 1, 2022",ACF Fiorentina,€200k,,,
522,215167,Marco Bleve,Goalkeeper,"Oct 18, 1995",27,Italy,Carrarese Calcio 1908,"1,84m",right,"Jan 31, 2013",Lecce Berretti,€150k,,,
523,712911,Jasper Samooja,Goalkeeper,"Jul 21, 2003",19,Finland,US Lecce,"1,93m",right,"Jul 1, 2022",FC Honka II,€75k,,,
524,351955,Federico Baschirotto,Centre-Back,"Sep 20, 1996",26,Italy,US Lecce,"1,87m",right,"Jul 12, 2022",Ascoli Calcio,€8.00m,,,
525,282144,Marin Pongracic,Centre-Back,"Sep 11, 1997",25,Croatia,US Lecce,"1,93m",right,"Jul 1, 2023",VfL Wolfsburg,€4.00m,,"Joined from VfL Wolfsburg; date: Jul 1, 2023; fee: €1.60m",
526,126540,Samuel Umtiti,Centre-Back,"Nov 14, 1993",29,France,LOSC Lille,"1,82m",left,"Aug 25, 2022",FC Barcelona,€4.00m,Knee surgery - Return unknown,,
527,239099,Pietro Ceccaroni,Centre-Back,"Dec 21, 1995",27,Italy,Palermo FC,"1,88m",left,"Jan 31, 2023",Venezia FC,€1.60m,,,
528,391498,Mert Çetin,Centre-Back,"Jan 1, 1997",26,Türkiye,MKE Ankaragücü,"1,89m",right,"Aug 6, 2022",Hellas Verona,€1.20m,,,
529,88706,Simone Romagnoli,Centre-Back,"Feb 9, 1990",33,Italy,Frosinone Calcio,"1,93m",right,"Jan 31, 2023",Parma Calcio 1913,€750k,,,
530,163647,Kastriot Dermaku,Centre-Back,"Jan 15, 1992",31,Albania,US Lecce,"1,94m",right,"Aug 30, 2021",Parma Calcio 1913,€400k,"Cruciate ligament injury - Return expected on Jun 30, 2024",,
531,73943,Alessandro Tuia,Centre-Back,"Jun 8, 1990",33,Italy,US Cremonese,"1,84m",right,"Jul 1, 2021",Benevento Calcio,€400k,,,
532,618681,Mattia Ciucci,Centre-Back,"Nov 11, 2002",20,Italy,Imolese Calcio 1919,"1,88m",right,"Jul 25, 2019",,€25k,,,
533,392516,Antonino Gallo,Left-Back,"Jan 5, 2000",23,Italy,US Lecce,"1,83m",left,"Aug 26, 2022",: Ablöse free transfer,€2.50m,,,
534,336960,Giuseppe Pezzella,Left-Back,"Nov 29, 1997",25,Italy,FC Empoli,"1,87m",left,"Jul 1, 2022",Parma Calcio 1913,€2.50m,,,
535,386755,Gianluca Frabotta,Left-Back,"Jun 24, 1999",24,Italy,Cosenza Calcio,"1,87m",left,"Jul 29, 2021",Juventus FC,€1.40m,,"Returned after loan spell with Frosinone Calcio; date: Jun 29, 2023; fee: End of loan",
536,569387,Valentin Gendrey,Right-Back,"Jun 21, 2000",23,France,US Lecce,"1,79m",right,"Jul 29, 2021",: Ablöse €300k,€4.00m,,,
537,240897,Arturo Calabresi,Right-Back,"Mar 17, 1996",27,Italy,Pisa Sporting Club,"1,86m",right,"Jan 17, 2023",Bologna FC 1909,€1.10m,,,
538,412649,Tommaso Cassandro,Right-Back,"Jan 9, 2000",23,Italy,Como 1907,"1,85m",right,"Jul 1, 2022",: Ablöse €250k,€900k,,,
539,805696,Mats Lemmens,Right-Back,"Mar 10, 2002",21,Belgium,Calcio Lecco 1912,"1,86m",right,"Jan 16, 2021",Lecce Primavera,€100k,,,
540,461496,Morten Hjulmand,Defensive Midfield,"Jun 25, 1999",24,Denmark,Sporting CP,"1,85m",right,"Jul 1, 2021",FC Admira Wacker Mödling,€15.00m,,,
541,236041,Alexis Blin,Defensive Midfield,"Sep 16, 1996",26,France,US Lecce,"1,84m",right,"Jul 1, 2022",: Ablöse €300k,€2.50m,Team captain,,
542,692209,Joan González,Central Midfield,"Feb 1, 2002",21,Spain,US Lecce,"1,90m",right,"Jul 1, 2023",Lecce Primavera,€6.00m,,,
543,324377,Youssef Maleh,Central Midfield,"Aug 22, 1998",24,Morocco,FC Empoli,"1,79m",left,"Jul 24, 2022",ACF Fiorentina,€4.50m,,,
544,375857,Kristijan Bistrovic,Central Midfield,"Apr 9, 1998",25,Croatia,Baltika Kaliningrad,"1,83m",right,"Jul 17, 2022",CSKA Moscow,€2.50m,,,
545,574495,Kristoffer Askildsen,Central Midfield,"Jan 9, 2001",22,Norway,UC Sampdoria,"1,90m",right,"Jul 30, 2022",UC Sampdoria,€2.00m,,,
546,671542,Daniel Samek,Central Midfield,"Feb 19, 2004",19,Czech Republic,US Lecce,"1,84m",right,"Jul 15, 2021",SK Slavia Prague,€1.50m,,,
547,488996,Thórir Jóhann Helgason,Central Midfield,"Sep 28, 2000",22,Iceland,Eintracht Braunschweig,"1,87m",right,"Jul 1, 2022",FH Hafnarfjördur,€800k,,,
548,583046,Medon Berisha,Central Midfield,"Oct 21, 2003",19,Albania,US Lecce,"1,86m",right,"Aug 28, 2023",Lecce Primavera,€500k,,,
549,399543,Rémi Oudin,Attacking Midfield,"Nov 18, 1996",26,France,US Lecce,"1,86m",left,"Aug 4, 2022",FC Girondins Bordeaux,€4.00m,,"Joined from FC Girondins Bordeaux; date: Aug 28, 2023; fee: €1.00m",
550,545538,Lameck Banda,Left Winger,"Jan 29, 2001",22,Zambia,US Lecce,"1,69m",right,"Jul 31, 2022",Maccabi Petah Tikva,€4.00m,,,
551,38607,Federico Di Francesco,Left Winger,"Jun 14, 1994",29,Italy,Palermo FC,"1,71m",right,"Aug 27, 2021",SPAL,€1.80m,,,
552,238950,Francesco Di Mariano,Left Winger,"Apr 20, 1996",27,Italy,Palermo FC,"1,77m",right,"Sep 1, 2020",: Ablöse €200k,€1.40m,,,
553,291276,Marcin Listkowski,Left Winger,"Feb 10, 1998",25,Poland,Calcio Lecco 1912,"1,78m",both,"Aug 12, 2021",Pogon Szczecin,€300k,,,
554,457673,Gabriel Strefezza,Right Winger,"Apr 18, 1997",26,Brazil,Como 1907,"1,68m",right,"Sep 30, 2020",SPAL,€10.00m,,,
555,537765,Pablo Rodríguez,Second Striker,"Aug 4, 2001",21,Spain,Ascoli Calcio,"1,78m",right,"Jul 7, 2022",Real Madrid U19,€2.00m,,,
556,487843,Lorenzo Colombo,Centre-Forward,"Mar 8, 2002",21,Italy,AC Monza,"1,83m",left,"Jul 1, 2022",AC Milan,€5.00m,,,
557,388382,Assan Ceesay,Centre-Forward,"Mar 17, 1994",29,The Gambia,Damac FC,"1,88m",left,"Jul 13, 2022",FC Zürich,€2.50m,,,
558,208166,Bartlomiej Dragowski,Goalkeeper,"Aug 19, 1997",25,Poland,Panathinaikos FC,"1,91m",right,"Aug 10, 2022",ACF Fiorentina,€4.50m,,,
559,79045,Jeroen Zoet,Goalkeeper,"Jan 6, 1991",32,Netherlands,Spezia Calcio,"1,89m",right,"Sep 8, 2020",PSV Eindhoven,€400k,,,
560,602299,Petar Zovko,Goalkeeper,"Mar 25, 2002",21,Bosnia-Herzegovina,Spezia Calcio,"1,92m",left,"Jul 12, 2021",Sampdoria Primavera,€100k,,,
561,22318,Federico Marchetti,Goalkeeper,"Feb 7, 1983",40,Italy,Hamrun Spartans,"1,88m",left,"Jan 21, 2023",Without Club,€50k,,,
562,813007,Leonardo Dido,Goalkeeper,"Jan 5, 2004",19,Italy,Spezia Primavera,,,"Aug 9, 2021",,€10k,,,
563,292772,Dimitrios Nikolaou,Centre-Back,"Aug 13, 1998",24,Greece,Spezia Calcio,"1,88m",left,"Jan 25, 2023",FC Empoli,€3.50m,Team captain,,
564,386967,Przemysław Wiśniewski,Centre-Back,"Jul 27, 1998",24,Poland,Spezia Calcio,"1,95m",right,"Jul 17, 2022",Venezia FC,€3.00m,Cruciate ligament injury - Return unknown,,
565,197470,Mattia Caldara,Centre-Back,"May 5, 1994",29,Italy,AC Milan,"1,87m",right,"Jul 5, 2021",AC Milan,€2.00m,,,
566,372809,Petko Hristov,Centre-Back,"Mar 1, 1999",24,Bulgaria,Spezia Calcio,"1,91m",right,"Aug 1, 2019",: Ablöse free transfer,€900k,,"Returned after loan spell with Venezia FC; date: Jun 30, 2023; fee: End of loan",
567,238947,Elio Capradossi,Centre-Back,"Mar 11, 1996",27,Italy,Calcio Lecco 1912,"1,85m",both,"Jul 1, 2021",AS Roma,€750k,,,
568,632831,Nicolò Bertola,Centre-Back,"Mar 23, 2003",20,Italy,Spezia Calcio,"1,92m",right,"Aug 31, 2021",: Ablöse -,€150k,,"Returned after loan spell with Aquila Montevarchi 1902; date: Jun 30, 2023; fee: End of loan",
569,731467,Simone Giorgeschi,Centre-Back,"Jun 28, 2004",19,Italy,Pro Sesto 1913,,left,"Jul 1, 2022",,€50k,,,
570,425918,Jakub Kiwior,Left-Back,"Feb 15, 2000",23,Poland,Arsenal FC,"1,89m",left,"Jan 2, 2023",: Ablöse €2.40m,€25.00m,,,
571,268178,Arkadiusz Reca,Left-Back,"Jun 17, 1995",28,Poland,Spezia Calcio,"1,87m",left,"Jul 22, 2021",Atalanta BC,€3.00m,Adductor injury - Return unknown,,
572,461906,João Moutinho,Left-Back,"Jan 12, 1998",25,Portugal,Spezia Calcio,"1,83m",left,"Jan 9, 2024",Orlando City SC,€1.50m,,,
573,616188,Leonardo Gabelli,Left-Back,"Apr 30, 2002",21,Italy,USD Fezzanese,,left,"Aug 9, 2019",,€25k,,"Returned after loan spell with US Pergolettese 1932; date: Jun 29, 2023; fee: End of loan",
574,344072,Kelvin Amian,Right-Back,"Feb 8, 1998",25,France,FC Nantes,"1,80m",right,"Sep 1, 2022",FC Toulouse,€3.80m,,,
575,287367,Luca Vignali,Right-Back,"Jan 11, 1996",27,Italy,Spezia Calcio,"1,86m",right,"Jul 1, 2023",Como 1907,€1.00m,,"On loan from Como 1907 until Jun 30, 2024",
576,624548,Salva Ferrer,Right-Back,"Jan 21, 1998",25,Spain,Anorthosis Famagusta,"1,84m",right,"Jul 13, 2022",Gimnàstic de Tarragona,€800k,Lymphatic cancer - Return unknown,,
577,392771,Ethan Ampadu,Defensive Midfield,"Sep 14, 2000",22,Wales,Leeds United,"1,82m",right,"Sep 28, 2021",Chelsea FC,€9.00m,,,
578,390160,Salvatore Esposito,Defensive Midfield,"Oct 7, 2000",22,Italy,Spezia Calcio,"1,78m",right,"Jul 1, 2014",SPAL,€3.30m,,"Joined from SPAL; date: Jul 1, 2023; fee: €3.58m",
579,49275,Albin Ekdal,Defensive Midfield,"Jul 28, 1989",33,Sweden,Djurgårdens IF,"1,86m",right,"Jul 1, 2023",UC Sampdoria,€800k,,,
580,344595,Aurélien Nguiamba,Defensive Midfield,"Jan 18, 1999",24,France,Jagiellonia Bialystok,"1,79m",left,"Aug 30, 2021",Without Club,€300k,,"Returned after loan spell with Jagiellonia Bialystok; date: Jun 30, 2023; fee: End of loan",
581,257751,Simone Bastoni,Central Midfield,"Nov 5, 1996",26,Italy,FC Empoli,"1,81m",left,"Jul 1, 2022",: Ablöse -,€6.50m,,,
582,387234,Szymon Żurkowski,Central Midfield,"Sep 25, 1997",25,Poland,FC Empoli,"1,85m",right,"Aug 19, 2021",ACF Fiorentina,€3.50m,,,
583,566615,Mikael Egill Ellertsson,Central Midfield,"Mar 11, 2002",21,Iceland,Venezia FC,"1,82m",left,"Jan 19, 2023",SPAL Primavera,€1.50m,,,
584,131731,Mehdi Bourabia,Central Midfield,"Aug 7, 1991",31,Morocco,Kayserispor,"1,83m",right,"Jul 23, 2021",US Sassuolo,€1.30m,,,
585,579294,Aimar Sher,Central Midfield,"Dec 20, 2002",20,Sweden,Sarpsborg 08 FF,"1,75m",right,"Sep 5, 2020",Hammarby IF,€800k,,"Returned after loan spell with FC Groningen; date: Jun 30, 2023; fee: End of loan",
586,795431,Tio Cipot,Central Midfield,"Apr 20, 2003",20,Slovenia,Spezia Calcio,"1,84m",right,"Aug 1, 2022",NS Mura,€700k,,,
587,455068,Emil Kornvig,Central Midfield,"Apr 28, 2000",23,Denmark,SK Brann,"1,85m",right,"Jul 1, 2023",Lyngby BK,€450k,,"Returned after loan spell with Cosenza Calcio; date: Jun 30, 2023; fee: End of loan",
588,96806,Jacopo Sala,Central Midfield,"Dec 5, 1991",31,Italy,Rimini FC,"1,81m",right,"Aug 26, 2021",SPAL,€400k,,,
589,802512,Julius Beck,Central Midfield,"Apr 27, 2005",18,Denmark,Aarhus GF,"1,78m",right,"Jul 29, 2022",: Ablöse -,€250k,,,
590,934386,Pietro Candelari,Central Midfield,"Jan 21, 2005",18,Italy,Spezia Calcio,"1,78m",right,"Jul 1, 2022",Spezia Primavera,,,"Internal transfer: Spezia Primavera; date: Jul 1, 2023",
591,496745,Emil Holm,Right Midfield,"May 13, 2000",23,Sweden,Atalanta BC,"1,91m",right,"Aug 2, 2022",: Ablöse €300k,€5.00m,,,
592,539134,Daniel Maldini,Attacking Midfield,"Oct 11, 2001",21,Italy,AC Monza,"1,88m",right,"Aug 9, 2016",AC Milan,€3.00m,,,
593,587458,Kevin Agudelo,Attacking Midfield,"Nov 14, 1998",24,Colombia,Al-Nasr SC (UAE),"1,78m",left,"Aug 11, 2021",Genoa CFC,€3.00m,,,
594,203842,Viktor Kovalenko,Attacking Midfield,"Feb 14, 1996",27,Ukraine,FC Empoli,"1,82m",right,"Jul 1, 2021",Atalanta BC,€1.50m,,,
595,698111,Leonardo Pedicillo,Attacking Midfield,"Jan 20, 2003",20,Italy,FC Malaga City Academy,,,"Aug 30, 2021",,€25k,,,
596,241076,Emmanuel Gyasi,Left Winger,"Jan 11, 1994",29,Ghana,FC Empoli,"1,81m",right,"Aug 20, 2021",: Ablöse €1k,€2.00m,,,
597,540827,Suf Podgoreanu,Left Winger,"Jan 20, 2002",21,Israel,Maccabi Haifa,"1,93m",right,"Oct 7, 2020",Roma U19,€300k,,"Returned after loan spell with Maccabi Haifa; date: Jun 30, 2023; fee: End of loan",
598,256361,Daniele Verde,Right Winger,"Jun 20, 1996",27,Italy,Spezia Calcio,"1,68m",left,"Jan 30, 2023",AEK Athens,€3.00m,,,
599,539154,Leandro Sanca,Right Winger,"Jan 4, 2000",23,Guinea-Bissau,GD Chaves,"1,84m",right,"Jan 20, 2023",SC Braga B,€400k,,"Returned after loan spell with FC Famalicão; date: Jun 30, 2023; fee: End of loan",
600,399907,Ognjen Stijepovic,Second Striker,"Oct 22, 1999",23,Montenegro,FK Decic Tuzi,"1,85m",left,"Aug 31, 2021",UC Sampdoria,€50k,,,
601,354814,M'Bala Nzola,Centre-Forward,"Aug 18, 1996",26,Angola,ACF Fiorentina,"1,85m",left,"Aug 9, 2021",: Ablöse free transfer,€8.00m,,,
602,182906,Mike Maignan,Goalkeeper,"Jul 3, 1995",27,France,AC Milan,"1,91m",right,"Jul 1, 2021",LOSC Lille,€45.00m,,,
603,55282,Ciprian Tătărușanu,Goalkeeper,"Feb 9, 1986",37,Romania,Abha Club,"1,98m",right,"Sep 11, 2020",: Ablöse €1.00m,€400k,,,
604,495722,Devis Vásquez,Goalkeeper,"May 12, 1998",25,Colombia,Ascoli Calcio,"1,95m",right,"Jan 3, 2023",Club Guaraní,€350k,,,
605,592924,Andreas Jungdal,Goalkeeper,"Feb 22, 2002",21,Denmark,US Cremonese,"1,95m",right,"Jul 1, 2022",Milan Primavera,€300k,,"Returned after loan spell with SCR Altach; date: Jun 30, 2023; fee: End of loan",
606,815563,Lapo Nava,Goalkeeper,"Jan 22, 2004",19,Italy,AC Milan,"1,89m",right,"Jul 1, 2023",Milan Primavera,€150k,,"Internal transfer: Milan Primavera; date: Jul 1, 2023",
607,22141,Antonio Mirante,Goalkeeper,"Jul 8, 1983",39,Italy,AC Milan,"1,93m",right,"Oct 13, 2021",Without Club,€100k,,,
608,303254,Fikayo Tomori,Centre-Back,"Dec 19, 1997",25,England,AC Milan,"1,85m",right,"Jul 1, 2021",Chelsea FC,€40.00m,,,
609,585949,Pierre Kalulu,Centre-Back,"Jun 5, 2000",23,France,AC Milan,"1,82m",right,"Sep 1, 2020",Olympique Lyon B,€30.00m,"Collateral ligament injury - Return expected on Apr 30, 2024",,
610,521964,Malick Thiaw,Centre-Back,"Aug 8, 2001",21,Germany,AC Milan,"1,94m",right,"Aug 29, 2022",FC Schalke 04,€20.00m,"Heel spur - Return expected on Apr 11, 2024",,
611,323167,Matteo Gabbia,Centre-Back,"Oct 21, 1999",23,Italy,AC Milan,"1,85m",right,"Jul 1, 2017",Milan Primavera,€5.00m,,"Returned after loan spell with Villarreal CF; date: Jan 3, 2024; fee: End of loan",
612,48859,Simon Kjaer,Centre-Back,"Mar 26, 1989",34,Denmark,AC Milan,"1,91m",right,"Sep 1, 2020",Sevilla FC,€3.50m,,,
613,692349,Andrei Coubiș,Centre-Back,"Sep 29, 2003",19,Romania,AC Mailand Weitere,"1,89m",right,"Jul 6, 2019",,€100k,,,
614,339808,Theo Hernández,Left-Back,"Oct 6, 1997",25,France,AC Milan,"1,84m",left,"Jul 18, 2021",Real Madrid,€60.00m,,,
615,296422,Fodé Ballo-Touré,Left-Back,"Jan 3, 1997",26,Senegal,Fulham FC,"1,82m",left,"Jul 1, 2015",AS Monaco,€3.50m,,,
616,669793,Andrea Bozzolan,Left-Back,"Feb 23, 2004",19,Italy,AC Perugia Calcio,"1,78m",left,"Sep 1, 2022",,€125k,bruise - Return unknown,,
617,262523,Davide Calabria,Right-Back,"Dec 6, 1996",26,Italy,AC Milan,"1,76m",right,"Jul 1, 2022",Milan Primavera,€20.00m,Team captain,,
618,361104,Sergiño Dest,Right-Back,"Nov 3, 2000",22,United States,PSV Eindhoven,"1,73m",right,"Jul 8, 2021",FC Barcelona,€10.00m,,,
619,130365,Alessandro Florenzi,Right-Back,"Mar 11, 1991",32,Italy,AC Milan,"1,73m",right,"Aug 4, 2019",AS Roma,€2.00m,,,
620,397033,Sandro Tonali,Defensive Midfield,"May 8, 2000",23,Italy,Newcastle United,"1,81m",right,"Jul 8, 2019",Brescia Calcio,€50.00m,"Suspension through sports court - until Aug 27, 2024 - cross-competition",,
621,351816,Ismaël Bennacer,Defensive Midfield,"Dec 1, 1997",25,Algeria,AC Milan,"1,75m",left,"Aug 30, 2021",: Ablöse €17.20m,€40.00m,,,
622,259953,Rade Krunic,Defensive Midfield,"Oct 7, 1993",29,Bosnia-Herzegovina,Fenerbahce,"1,84m",right,"Aug 30, 2021",: Ablöse €8.60m,€10.00m,,"Joining: Fenerbahce; date: Jul 1, 2024; fee: €3.50m",
